"easting","northing"
430622.178373063,4512695.8855015
430246.484015079,4512591.51478014
430606.576787421,4512296.6445611
430255.213746952,4512413.68982862
430439.466020218,4512493.4012659
430741.073500325,4512201.1426509
430160.161020082,4512053.20437038
430519.497608221,4512322.92161331
430942.010676577,4512363.26673725
430788.496972617,4512511.73022124
430854.426397122,4512774.78284589
431086.232817931,4512643.26888249
430406.826264699,4512250.48233766
430059.178773069,4512131.21165318
430462.098993652,4512421.07755664
430343.006609829,4512321.16814048
430432.18692578,4512260.54081937
429947.413694652,4512440.02748235
430181.811099681,4512524.01153688
431452.686289543,4512668.44418106
430604.729974885,4512517.01198917
430574.419002795,4512466.04080919
430537.486435022,4512547.91024246
430013.598435494,4512268.11689863
429817.359071692,4512185.77792938
430305.624494287,4512403.64321272
431171.528113239,4512728.06692434
429906.700497364,4512626.9460297
430482.002377606,4512285.8374757
430299.453527273,4512416.19491575
430451.663457203,4512238.18139144
430718.130288511,4512480.44461133
430558.301316273,4511967.85220248
429815.481881761,4512533.40781992
430268.460788266,4512336.72022117
430260.865736616,4512659.4316524
430221.942836291,4512305.70794858
430492.653899651,4512319.53634071
430373.939908224,4512211.26307163
430565.6097248,4512477.51912533
430439.058428409,4512330.59361048
430671.976936015,4512191.09772496
430150.226175359,4512371.8464672
430496.641724664,4512406.46339681
430456.623985413,4512421.35979561
429792.816950896,4512396.76762217
430239.60302375,4512495.44469095
430386.420657176,4512527.74982645
430307.734725646,4512566.97108485
430840.328772255,4512513.79209541
430246.939984936,4512212.1196496
430552.474099364,4512602.32234181
430404.154407227,4512492.63437727
429796.261156709,4512551.85447799
430419.348189942,4512424.87114593
430528.097288456,4512305.62314244
430557.511249451,4512368.18849199
430733.21940968,4512754.27382238
430714.996848587,4512505.37357344
430507.081104767,4512755.61992216
429929.248678793,4512365.72999711
430504.233680323,4512353.6445823
430402.874845555,4512386.20647058
430646.855199268,4512145.63571297
430416.152382321,4512270.90920421
429560.321639267,4512694.59555094
430034.68731909,4512295.40188794
430365.775073293,4512559.53557714
430225.398950983,4512316.31767833
430188.49216253,4512270.39091242
430428.366406877,4512472.04523956
430247.538829111,4512516.53568139
430725.533799542,4512593.88825706
430389.056898119,4512627.09578452
430253.425484025,4512488.3755847
430499.628227163,4512507.23957705
430915.451195027,4512590.63489093
430303.844444908,4512236.03336825
430436.114315635,4512653.67155641
430775.979306872,4512366.92912663
430531.10290167,4512306.97895667
430183.321466154,4512533.38295074
430807.31416739,4512501.116659
430298.797387098,4512503.4971267
430719.981546469,4512475.86595156
430503.405544194,4512342.55756244
429852.729486128,4512209.9924513
430965.161768407,4512336.1634028
430736.423051616,4512504.17925822
430743.872167057,4512298.17821256
430328.622938045,4512404.32211898
430510.29593773,4512545.89092194
429800.253547357,4512385.86465908
430923.071013103,4512434.38910833
430618.130750252,4512361.65565842
430924.852269012,4512516.81405326
430334.979105604,4512459.31597049
430238.984544925,4512377.63079511
430279.066488559,4512671.93289431
430476.473964251,4512114.85349205
430366.456597055,4512470.33824361
430454.025742574,4512273.71792706
430534.527268328,4512527.27800763
429947.289784149,4512559.64414748
430488.992294268,4512643.60258472
430824.976688197,4512570.41037072
430336.539893918,4512414.3603008
430131.023667681,4512582.94318642
430232.516338694,4512617.08454189
430073.321642469,4512354.51056033
430554.915066432,4512369.68240372
430693.853450718,4512333.45809526
430717.352957268,4512612.18708212
430375.264296383,4512441.16751425
429961.896057169,4512414.91846395
430543.026931353,4512464.3063215
429900.447702153,4512485.08759357
430614.369153089,4512548.91444625
430223.241205455,4512181.18304656
430443.09782789,4512315.77579014
430375.312218874,4512280.40307136
430961.17180318,4512593.48759332
430218.687073249,4512250.23257018
430296.356061678,4512292.63206281
429872.545022101,4512063.86026243
430630.79301018,4512492.82963615
430059.473636309,4512275.42692106
430549.7975928,4512608.64233226
430430.980020901,4512217.45614348
430371.486530845,4512383.37077854
430211.248011634,4512237.30858752
430310.005915659,4512213.82158939
430390.771854785,4512289.3486342
430590.282785494,4512474.14944522
430479.883831058,4512451.18301405
430697.52280021,4512175.45794375
430859.953971811,4512369.24720771
430424.079438945,4512414.0153371
430248.250948662,4512572.52439604
430751.738484169,4512382.35028375
430118.291154744,4512642.68215646
430810.597411504,4512718.25077138
430624.616432551,4512464.546083
430457.452634599,4512398.24485241
429938.382503085,4512532.02565368
430036.344997425,4512554.35108206
430517.521081559,4512249.40990808
430391.488588359,4512437.28453731
429938.936258991,4512148.84185543
430162.924065731,4512570.60187896
430619.209232724,4512698.0120716
430068.938607277,4512105.47378845
430301.306204818,4512548.18042164
430767.127363638,4512250.16760085
430766.039424909,4512412.39427438
430627.601458723,4512376.4035667
430527.158472609,4512379.83486841
430999.697297391,4512569.93854055
430650.016809847,4512392.9048966
430239.307099019,4512322.94843027
430587.759277641,4512062.06001599
430229.338974624,4512376.9801389
430651.515771134,4512658.18002595
430718.208553446,4512509.17965705
430840.586591859,4512423.17809128
429966.811988752,4512396.68094154
430527.975683034,4512272.52339511
430054.504329053,4512195.51969642
430778.875049081,4512423.10816742
430549.952376518,4512578.41670475
430157.749594739,4512561.18546959
430585.556362733,4512304.80726649
430607.373750392,4512311.49042144
430694.147398337,4512181.78885833
430690.125420672,4512535.94882613
431650.912084052,4513191.74121499
430198.015835447,4512152.5802606
430206.254251982,4512273.79716075
430351.736376715,4512180.90931937
430469.143396469,4512177.88652356
430229.321250329,4512559.65758971
430271.879631041,4512537.18966404
430660.794856297,4512501.03710916
430217.365019076,4512213.90507483
430059.179354734,4512256.76398474
430538.29576863,4512573.91480632
430712.100310256,4512265.79461609
430617.201933764,4512795.87694535
430493.860007271,4512467.97095852
430484.216104016,4512558.85962303
430137.40485039,4512392.25697453
431284.707136532,4512500.23340907
430167.408349085,4512591.5559668
430250.6798952,4512403.65805085
430312.978663327,4512122.6844092
430449.143729388,4512356.26693917
430147.672883794,4512358.77856183
430413.621522931,4512333.58226356
430055.974910083,4512687.53456177
430377.993672473,4512486.18124467
430639.22096254,4512435.3282318
430514.971747155,4512586.92963305
430237.013094783,4512402.13709822
430748.208630499,4512118.87187485
429868.409293833,4512335.3598095
430252.825214302,4512673.45168322
430047.451685599,4512585.08806997
430281.240307727,4512614.45407765
430530.655012201,4512519.9871154
430484.493025983,4512321.94350275
430449.637025901,4512404.18337023
430648.579435963,4512660.84408127
430502.312140071,4512342.73111393
430421.132590721,4512352.09337504
430702.167005871,4512587.00789376
430764.091527828,4512344.82362761
430120.12180204,4512570.95963092
429997.053662084,4512290.04835645
430721.593650914,4512435.93259966
430330.974304252,4512228.0959005
430968.738304624,4512447.87531765
430196.212489437,4512439.00791922
430366.902907771,4512466.58593384
430693.653984354,4512629.6202541
430218.196934835,4512125.69142937
430278.527483486,4512293.27945134
430320.467585251,4512430.47624927
430652.939728044,4512373.82760871
430408.941148004,4512307.22840815
430380.661717932,4512495.80447643
430185.958311704,4512467.73306043
430426.774516812,4512233.32564494
430826.556506425,4512716.67092192
430224.037210143,4512420.06684339
430661.459671104,4512659.33561878
430538.266328168,4512192.03939504
430229.029424926,4512435.22886686
430330.31077754,4512543.73812284
431137.580646473,4512507.27091611
430317.796514175,4512520.29435327
429794.658900065,4512332.22225611
430730.626227371,4512479.39135827
430092.637681973,4512334.51200297
430682.482180944,4512490.92436979
430530.816518589,4512419.3934405
430465.356315667,4512199.93163725
430569.770421704,4512469.34501138
430285.738440822,4512393.28916364
430703.182279587,4512505.78970088
430469.553619261,4512360.85638124
430548.351951484,4512353.03641024
430872.414296505,4512503.38592729
430328.694062971,4512411.97968101
430291.204596573,4512369.81238708
430716.9988674,4512424.15332526
430496.191588335,4512113.53100428
430060.815164451,4512467.2286253
430001.180996862,4512484.93285991
430360.579753275,4512352.65321368
430504.802600084,4512407.09220415
430188.905109077,4512488.90363099
430313.099658728,4512612.40736219
430697.290989796,4512485.59814567
430761.919400615,4512325.35106746
430545.103696168,4512398.10117969
430718.574069628,4512537.84667217
430579.20502455,4512493.8709886
430274.497635475,4512392.40350879
430329.298424118,4512521.51328528
430314.667750715,4512399.69879506
430565.559919161,4512840.87948148
430477.952912679,4512650.40448288
430383.825640188,4512181.78814262
430515.938682213,4512606.13877666
431038.511118419,4512525.13884703
430900.58870908,4512708.85461587
430496.372442299,4512277.65533965
430094.218817013,4512300.77320805
430268.287728267,4512553.54580155
430566.506601584,4512634.91855624
430040.527214727,4512492.57176096
429855.575273546,4512541.5049921
430688.14880545,4512434.83594234
430189.950100447,4512309.19585449
430566.058033648,4512397.22014459
430564.365854621,4512301.68758009
429810.306869185,4512525.12395045
430301.963328832,4512349.99447686
430301.886018097,4512660.78726611
430564.893254891,4512496.25802624
430194.664653678,4512365.44417466
430642.160966158,4512502.03838427
430724.68403271,4512518.3283298
430236.977573055,4512418.64097237
430079.045566909,4512519.02515625
430550.184769424,4512424.68992644
430234.091471989,4512553.30442398
430949.290685388,4512753.74649915
430469.119391115,4512700.71825098
430097.993815734,4512398.38478992
430611.919983077,4512603.97876477
430318.698526379,4512559.62029463
430403.922569017,4512479.08243195
430413.356735752,4512482.92717893
430519.180676471,4512202.49675143
430482.411850988,4512333.52249507
430143.756095698,4512357.80148118
430335.87009055,4512547.8024285
430495.726133749,4512366.41457237
429924.164219244,4512478.42307066
430434.555106011,4512502.02446664
430680.743592883,4512440.02642559
430437.496719307,4512324.49995404
430571.961417084,4512364.63783344
430550.488739304,4512539.25106913
430047.53353062,4512436.15592887
430179.029352284,4512352.03794728
430002.486506978,4512408.9136895
430755.727995799,4512535.49308425
430989.400640825,4512372.81808137
430352.416115471,4512505.61802255
430180.50208976,4512471.43513879
430653.711691925,4512416.87185583
430560.642032131,4512348.62990799
430168.75961296,4512571.81210808
430348.048544056,4512468.07906932
430646.142536168,4512555.25165393
430550.969349419,4512322.43475553
430478.82874851,4512221.05610869
430845.708365922,4512406.0137341
430488.138468247,4512513.2721985
430724.436917503,4512476.2844525
430447.140889822,4512242.19311491
430541.591399292,4512594.76616518
430417.727752505,4512435.33816705
430396.828676187,4512489.58819213
430643.909445055,4512354.42544283
430305.108719605,4512359.48850681
430479.369591445,4512536.82724627
430610.902832923,4512391.32015604
430525.342379568,4512582.78901251
430464.236028343,4512217.22002585
430481.602959392,4512245.42590809
430679.273942338,4512381.02636034
430618.436017513,4512546.45870061
430426.744894317,4512313.22032016
430441.363232797,4512451.92994029
430723.786143357,4512509.5678477
430311.00761608,4512440.27198128
430275.211018234,4512363.26864142
430308.131620209,4512402.68192503
430494.723185177,4512388.20537748
429960.395234167,4512453.91467257
430068.976004926,4512395.89592873
430160.276000069,4512380.17746972
430090.536626449,4512473.42927962
430495.488482513,4512491.93324263
430004.44361491,4512271.1134546
430392.724046434,4512284.86904567
430520.465461866,4512334.80895877
430342.627607025,4512310.29018535
429923.01505825,4512317.94408694
430422.648503294,4512415.95577496
430628.279042209,4512364.499121
430498.551081079,4512583.10808881
430370.131527281,4512186.53935588
430813.730215157,4512311.16302898
430465.369088017,4512482.72911458
430500.82894691,4512663.2910946
430562.207584096,4512394.62525979
430256.209673705,4512284.80610701
430226.997345723,4512476.93498057
430196.948647048,4512269.18314077
430641.136834139,4512429.84694534
430373.509516349,4512355.52363366
429975.858261444,4512431.18671602
430153.909069391,4512287.00712105
430453.867931474,4512373.18459828
430372.43488761,4512495.69044398
430836.795969175,4512628.06641928
430023.152749851,4512488.29855278
430299.014189583,4512292.95462196
430381.878871682,4512545.93655633
430260.936954206,4512549.09448186
430058.44045307,4512241.30758547
430030.569479034,4512106.28793026
430268.962827038,4512481.84047748
430368.693473204,4512199.8782383
430786.81458194,4512520.47585129
430108.75630825,4512310.4394812
430105.40202186,4512308.09709109
430121.213377454,4512385.01924827
430791.017398192,4512478.07216384
430415.450238062,4512451.06607754
430246.72953624,4512579.95078438
430391.552004326,4512389.4529594
430250.451339579,4512399.8800992
430666.070698675,4512433.6100777
430365.598974692,4512477.55678433
430313.546892491,4512357.29976543
430272.432797725,4512524.06284186
430198.188030611,4512389.41782423
430083.292657565,4512393.58382697
430679.424441077,4512496.41511233
430563.237623617,4512512.4214064
430244.299140395,4512411.34009873
430666.129771007,4512437.11131633
430529.175785584,4512538.32236308
430751.793793851,4512552.41049672
430469.088187021,4512504.04092708
430420.346596449,4512319.87340441
430685.359193409,4512278.50810425
430310.703554471,4512330.66206909
430225.323958176,4512305.95529157
430255.010719244,4512491.66983802
430347.364486231,4512267.45528547
430190.077978463,4512435.96232209
429896.695932589,4512363.05098778
430181.777879245,4512344.97940567
430564.070786029,4512421.04027882
430891.440394313,4512396.72019332
430486.398858556,4512292.79927824
430132.654590919,4512329.41088284
430581.839155671,4512552.23597033
430912.070956331,4512293.03532723
430256.451868976,4512273.23356233
430118.51019945,4512344.15860569
430317.656469858,4512026.5439177
430895.875159506,4512560.72662673
430638.792374241,4512543.43376985
430283.488674179,4512687.03200543
429873.918589173,4512508.11933091
430077.591424627,4512313.53632521
429985.117894641,4512314.24568289
430479.468961409,4512103.2492278
430570.102727786,4512582.49002054
430515.119785169,4512505.69225053
430431.023873333,4512364.26144596
430144.209073337,4512252.65376201
430603.668720607,4512561.10330171
431001.240841232,4512617.56350488
430429.216304629,4512584.42285672
430548.326041966,4512402.71772468
430373.771755337,4512639.47700124
430618.583773485,4512202.26182478
430706.32263946,4512317.69047843
430232.945067024,4512262.83096749
430546.748690937,4512724.29957472
430919.454683296,4512418.44092311
430490.482959853,4512250.92457341
431302.846617319,4512786.12263586
430603.300715638,4512454.15647496
430090.261991767,4512603.62064086
430771.451400638,4512436.53481381
430099.707524163,4512446.76863688
430705.430107589,4512305.73317706
430689.906033135,4512332.25738606
430441.153585547,4512426.80697614
430169.150538145,4512370.24207648
430090.23793793,4512193.95530305
430357.974522698,4512132.29030584
430457.34606256,4512529.74796639
430341.965326213,4512367.90305905
430667.249864099,4512536.17641665
430033.997824473,4512644.77568329
430370.089322699,4512356.50936516
430156.808554569,4512631.82489327
430449.857288361,4512316.34535894
430838.282358509,4512353.9938775
430334.821498743,4512443.6545799
430869.535435808,4512486.73287747
430246.790400213,4512527.74741612
430642.370629484,4512303.55573793
430541.03727234,4512520.33521256
430005.209047773,4512502.39116712
430081.335478895,4512327.18546628
430989.722195657,4512696.24960708
430582.980411935,4512517.12461329
430517.323256689,4512267.48102538
429766.892322052,4512414.74176033
430471.125926022,4512608.60577268
430741.451555251,4512261.70865742
430537.32480923,4512541.27341334
430646.171931744,4512597.24709689
430828.595919598,4512199.88357038
430990.937753492,4512131.24213105
430649.718610448,4512270.96816918
429994.119468342,4512486.25420242
430382.357421285,4512250.26756495
430236.634285053,4512294.78141055
430579.312015947,4512319.43993086
430775.964884147,4512389.18580682
430227.52037415,4512383.10391562
429621.946392055,4512173.86242408
430453.465958487,4512409.23109165
430537.167171346,4512186.85827272
430735.808393085,4512481.25309384
430670.602707341,4512367.41251243
430499.850400324,4512390.82499383
430908.164463514,4512519.99632085
430364.196484406,4512409.7733284
430087.528835228,4512359.93150734
430857.274725072,4512548.86239651
430238.763411735,4512304.43854783
430246.271295852,4512485.42108792
430668.535197442,4511858.51703958
430189.180655666,4512555.07796561
430292.742563512,4512393.39916886
430508.621604947,4512485.63576697
430631.658693663,4512547.67649911
430843.741990891,4512446.58965714
430745.971269709,4512462.28326869
430579.148440023,4512358.91896385
430515.982115375,4512462.14580744
430089.591642472,4512165.157039
430813.380388799,4512606.46081156
430259.419729549,4512168.5440735
430547.149005973,4512691.81264899
430636.371643281,4512495.04271
430662.946439777,4512555.67399917
430229.760122159,4512443.35033693
429883.03645363,4512379.45383588
429967.388658332,4512423.45115891
430309.647987961,4512580.08278647
430687.665740547,4512523.49802012
430294.588706321,4512289.68063405
430618.516545478,4512529.0379564
430635.957983425,4512589.29004341
430176.590770404,4512270.6007876
430343.973542942,4512109.5571426
430125.345737475,4512292.70749557
430316.40187292,4512460.55667954
430506.652486096,4512225.0322273
430720.539695345,4512466.9274776
430534.443234279,4512624.84138745
430209.210647638,4512369.9648361
430724.823809672,4512634.34377096
430243.69399384,4512304.52574712
430572.51418573,4512443.93461498
430815.447335817,4512590.08940214
430271.711038575,4512342.25952981
430320.52477101,4512100.87324983
430732.303139909,4512384.29222442
430460.601267247,4512676.25600417
430035.709765652,4512525.90158145
430337.710832002,4512318.11745891
430677.368546291,4512136.89572756
430341.280969917,4512422.24771031
430589.053515452,4512345.60204389
430636.138431639,4512393.98788375
430564.39669285,4512199.95419489
430882.851570756,4512681.56512503
430076.385373629,4512361.91596908
430518.178608946,4512542.35214615
430114.247005666,4512442.38874316
430692.140674911,4512427.5838447
429996.911250865,4512437.89708614
430256.792457273,4512570.17886938
430451.816462722,4512576.72261481
430472.08688888,4512481.28775801
430417.065135681,4512274.4085634
430677.226665018,4512398.29094065
430182.766312837,4512567.90203902
430447.303767673,4512279.15199729
430492.240515148,4512216.14732763
430949.023778174,4512374.05062064
430391.601673935,4512518.34251285
430616.378954624,4512536.09933723
430222.285269257,4512385.07772458
430601.590229939,4512392.05728532
430289.109123722,4512382.62095872
430501.606952547,4512418.37891215
430167.658477459,4512423.61994177
430520.04547757,4512849.14524839
430212.013082656,4512528.33531067
430595.252335674,4512319.3526028
430249.266712337,4512305.82618655
430313.389865062,4512269.69946561
430227.38299464,4512658.83230306
430352.688153391,4512260.80254687
430728.607441405,4512232.31800478
430136.25309832,4512163.0477693
430447.70851723,4512311.50412722
430419.574007792,4512600.40759533
430644.432878418,4512647.20058673
430240.135466653,4512336.14094135
430569.309191068,4512350.58320657
430682.231625653,4512299.70477964
430512.986797916,4512113.19786791
430662.071025421,4512508.66640661
430324.499945387,4512335.62935609
430795.777047439,4512234.82040501
430041.520947175,4512466.76931492
430665.122388837,4512333.11175468
430257.824971285,4512486.65132653
430827.977561681,4512593.18190733
430378.103504269,4512711.23774608
430164.381753229,4512271.21695573
430420.125923603,4512404.21546874
430424.765914833,4512509.4683932
430179.32681321,4512591.9111543
430095.779581286,4512462.25961692
430623.966045502,4512341.8910645
430562.923797217,4512064.71666457
430671.958282678,4512162.81016001
430516.374634714,4512197.36845952
430630.952742422,4512594.72252857
430449.915320046,4512441.98534257
430507.10918195,4512639.9159691
430411.498135692,4512204.29261752
430444.40526791,4512502.12927159
430462.232746018,4512115.75642203
430331.947484261,4512626.76382522
430356.305413719,4512416.15241476
429996.654524824,4512475.1773369
430132.088260387,4512105.26595961
430442.50958896,4512497.28429992
430436.945906488,4512309.93648831
430513.766476794,4512497.71225669
430681.799998467,4512247.0993379
430515.731356973,4512478.53372754
430615.756661629,4512245.96108672
429940.682529319,4512221.71934628
430811.338535589,4512370.87716856
430450.237832665,4512613.8272887
430094.050011474,4512499.7735021
430324.243489025,4512508.33888242
430494.854742082,4512259.63815402
430054.989310008,4512503.80130477
430231.598218062,4512273.21255036
430283.618480712,4512108.76533852
429951.400453858,4512434.26936018
430831.094866448,4512582.63767524
430347.621233536,4512664.11801975
430590.450695718,4512685.43618742
430580.18358576,4512317.03696371
430468.083305473,4512728.09220391
430445.737793853,4512378.01153525
430307.67509259,4512550.35827135
429800.924225814,4512666.65182283
430262.33457493,4512460.75011775
430186.555849205,4512444.0152655
430102.591905955,4512253.19598207
430710.906709573,4512207.61197705
430554.074849122,4512477.37068068
430244.488266503,4512349.57372008
430515.041597633,4512388.82737307
430536.784152601,4512155.00994185
430113.475033003,4512527.91034643
430929.721273399,4512406.58862482
430446.119977247,4512547.65145809
430206.107900777,4512613.86802419
430524.927098925,4512601.18543859
430154.097951836,4512487.89171052
430386.809734561,4512474.0953126
430734.87730316,4512549.65235098
430418.742371533,4512465.61468391
430189.834450022,4512404.1385491
430329.505652811,4512302.77156646
430315.645237769,4512331.37889372
430313.448182013,4512372.28841425
430940.402774765,4512378.36622126
430430.657942137,4512226.16747901
430500.418507736,4512366.5434285
430516.120730595,4512509.18206809
430910.085543596,4512620.77502479
430633.463671116,4512509.73979339
430759.001771923,4512473.6730294
430208.302527777,4512270.28065229
430556.781389487,4512440.16615357
430194.094944714,4512174.02212263
430561.156943463,4512572.46381233
430491.164688297,4512487.61093766
430193.845988009,4512258.69394481
430306.659008803,4512450.81129468
430068.007005547,4512413.98199719
430700.837136743,4512339.20169802
430441.488276197,4512447.07714535
430421.950278084,4512455.25463601
429729.361261624,4512409.38237065
429939.631995575,4512509.64723333
430897.127405896,4512562.98034913
430720.900330387,4512587.01915709
430578.740081588,4512443.94034502
430243.700992621,4512251.70707383
430643.605161534,4512362.5435023
430922.506083787,4512740.72321991
430309.435687908,4512304.40858113
430533.242660537,4512179.81462041
430336.250864216,4512260.84747698
430207.915407005,4512503.16672088
430783.440006166,4512507.1134239
430499.854950521,4512427.93904107
430204.924128427,4512381.62941174
430255.458863939,4512354.21962113
430775.22097997,4512401.8302728
430619.764439152,4512514.65666182
430312.179732073,4512303.97015444
430937.258855904,4512518.23153242
430810.871526631,4512688.88907433
430543.144147777,4512267.57899544
430643.959141443,4512543.50430612
430489.713623533,4512276.03319845
430939.541681312,4512473.36162302
430450.951478551,4512669.27053952
430368.947666238,4512255.32477941
430682.129834422,4512341.74445246
430783.762612787,4512497.86394714
430869.667796942,4512652.47419691
430657.959577246,4512648.30865721
430582.968414791,4512479.67037235
430450.356547477,4512574.90234273
430530.606188022,4512288.95591465
430435.845239827,4512286.80838519
430448.376507665,4512378.02956253
430698.353434579,4512352.82861899
430334.322277114,4512324.26254183
430223.572629479,4512384.04555933
430468.270414044,4512641.21888379
430241.083666601,4512460.57387128
430514.610100413,4512560.57333395
430495.004047679,4512228.64811549
430648.882236931,4512332.60825519
430345.839127993,4512366.35354003
430239.740758173,4512331.73272801
430271.673719647,4512413.328465
430350.915867088,4512094.93877149
430292.583531237,4512434.63718214
430113.787615942,4512194.07528033
430320.029530033,4512273.87603504
431045.938485907,4512589.09311812
430439.370010241,4512382.07684521
430848.444653819,4512642.32404621
430704.068958173,4512670.62942904
430687.109821188,4512526.03669725
430305.221824439,4512424.06631027
430037.258415883,4512199.29569614
430358.360834225,4512345.14371944
429921.129614032,4512264.69004388
430803.956634511,4512511.03461695
430699.860235374,4512487.00250569
430494.218788562,4512334.76922347
430686.253019451,4512305.34748
430140.054447025,4512121.26220014
430348.003303033,4512513.49781762
430398.807821628,4512234.92342237
430192.812934719,4512146.55210875
430025.97941565,4512727.72294485
430393.325900923,4512377.17171641
430700.069861621,4512649.65895452
430499.670052412,4512513.75141549
