062818,Afternoon,3,C5,2,50,./Seq3
062818,Afternoon,3,C6,6,05,./Seq3
062818,Afternoon,3,C7,10,00,./Seq3
062818,Afternoon,3,C8,13,40,./Seq3
062818,Afternoon,3,C9,23,25,./Seq3
062818,Afternoon,3,C10,24,45,./Seq3
062818,Afternoon,3,C11,25,35,./Seq3
062818,Afternoon,3,C12,27,40,./Seq3
