"easting","northing"
427818.006273112,4511844.58438975
427830.992565155,4512051.14771073
428317.104241225,4512045.8539865
428270.253031308,4512145.3435085
428135.263932253,4511943.96649238
427700.360546953,4512235.01816389
428174.165080616,4511992.07088334
427837.353420771,4511825.59119539
428068.178922803,4512178.23626283
428712.621264761,4512312.3539745
428104.139555078,4511899.58369973
427744.283843395,4512057.2336152
428262.599464904,4512306.5197528
427608.998967656,4511811.55851912
428578.339225329,4512033.87903966
428130.65160668,4511945.2189728
428097.301633191,4512326.0833927
428432.501803666,4512210.27855922
428229.645599117,4511947.58328519
427997.482095978,4511989.76275383
427980.724520062,4511946.01488688
428120.440035326,4512223.64854312
428157.469769873,4512106.80010692
428309.920944042,4512226.1707106
427901.087897871,4512226.99652239
427818.529429614,4511969.92604967
428385.559323826,4511938.97665482
428295.836240969,4512316.88613942
428118.470707869,4512007.88821988
427610.846884638,4511734.84487736
427787.618693567,4511888.51523873
427892.300804365,4511980.09868178
427858.538719867,4512424.86019301
428094.318298907,4512174.70422864
428294.84352579,4512207.89558158
428160.185332312,4512001.46760304
428356.599388775,4512136.49880827
428089.395530745,4512191.42902361
427912.038974468,4511974.82853245
428023.628213859,4511945.66444994
428093.236746932,4511981.43377753
428231.899017803,4512108.42315816
428480.115575817,4512159.16259218
428053.972258144,4511907.14587251
427784.572107005,4512245.66108373
428075.244175488,4512016.74726838
428165.480373689,4511790.17199463
428167.912088828,4512097.46665661
427693.285806541,4512128.01088867
428038.089674775,4512261.75967923
428115.128145883,4512022.18198988
428146.29814871,4512125.33081156
427438.807941338,4511968.16235985
428392.193940213,4512222.52275409
428168.21786728,4512213.75933924
428558.581366091,4512199.40209332
428363.960602309,4512231.60465337
428030.518539134,4512421.32795291
428364.964458536,4511996.72166456
428251.448975825,4512191.29333594
428439.338383044,4512416.87702221
428154.091085171,4512281.37859828
428036.352773902,4511905.37944531
427310.426401421,4512133.1706739
427657.887236875,4511791.85884987
427776.269644912,4512109.67715526
428002.497513303,4511650.42187415
428568.473406121,4512293.39733875
428257.268776231,4512229.01135835
428297.5161085,4512234.43598682
428464.549122328,4512333.0077872
427713.581546285,4512159.25768108
427752.969115593,4512188.1252371
428257.395554801,4512096.43293995
427611.274158607,4512203.93601206
428329.711866743,4512349.91034355
428208.190130009,4511805.27335692
427788.796452903,4512072.99064322
427444.135061722,4511810.89630731
428217.654918702,4512146.20429659
428125.772603417,4512254.62904259
428200.826053362,4512221.13230242
428126.30630715,4512117.15908756
427755.345676627,4512358.72160981
427891.255537134,4512154.29219329
427883.91416666,4511778.5747215
428043.532820075,4511980.20802895
427620.434274613,4511927.49754281
427857.517635783,4511916.01619482
428094.873405131,4512015.29062628
428114.755571865,4512328.93505619
427955.372250422,4512062.0848761
428363.01639497,4512173.01581916
428205.805322968,4511994.71943519
428131.481861596,4512123.38833674
427705.525009455,4511928.78890696
428217.834468774,4512105.14955319
428014.926116575,4512154.82853808
427706.724608987,4512060.13029196
427869.381033437,4512059.31819006
428144.518622562,4512285.12174987
428105.767222274,4511877.10275479
428168.016003131,4512078.66086234
427909.833510321,4512189.71875898
427877.131225003,4512072.4307017
428024.151629361,4512131.36232208
428131.995750624,4511905.95948076
428495.208658631,4512186.96529041
427929.841825599,4511928.92138776
428250.41235925,4512258.77396181
428091.621827928,4512009.61498382
427826.224905308,4512087.4484842
427738.331281542,4512265.55266617
428657.098829504,4512252.94302601
428349.492864658,4512032.0714813
428161.893984417,4512024.60937137
427834.063436307,4512035.6879248
427871.27974369,4511903.46378946
428281.8678124,4512134.29643827
428367.193189735,4512020.03492154
428165.267596311,4512048.48366693
427925.597799492,4512104.65255958
428083.185607857,4512012.08800639
427703.479152833,4511964.13932757
428133.595864695,4511894.3896082
427824.264798306,4512149.9893576
428257.256761899,4512241.48808446
427613.323878601,4511941.9879734
427631.803619834,4512030.02094778
428008.50167554,4512173.98283837
428596.251281425,4512622.9510301
428384.046213436,4512266.34946163
428128.182539909,4512120.00430285
427983.565018337,4511699.29331797
427751.621278041,4512058.76004452
428214.385894827,4512317.17158592
427990.892583511,4512365.82823223
427962.894052053,4512159.78153901
428319.93555815,4512087.21282476
427830.615047869,4512125.21992593
428540.240938698,4512193.43193943
428270.376320419,4512209.27783846
428068.083125473,4512172.23177658
427776.712926336,4511956.98867638
428285.189167601,4512156.1503874
428417.061604529,4512078.60511227
427870.355059351,4512057.77402343
427966.390274724,4512169.06704757
427658.891723267,4512184.35858266
428229.22044171,4512227.46447293
428511.592879358,4512274.72721265
427882.176726726,4512024.92388044
428197.562357389,4512100.08475005
428151.637298,4512070.55603529
428310.170327714,4512098.5773092
427946.161638707,4512084.24029946
427523.583349533,4511836.79461148
427836.245504576,4512100.15745509
428310.080190378,4512266.10808553
428030.273771013,4511855.41029199
427956.568963407,4512108.52800186
427960.358164196,4512114.61657018
428259.325861776,4512058.35001022
427997.505332109,4512146.86255509
428460.863596474,4512191.78795103
428355.905859272,4512113.510077
427979.606230748,4511887.12533018
428082.853814201,4512341.31767597
428122.296037609,4512052.83860812
428334.013948485,4512121.80147296
427899.041345499,4511978.39742319
427618.267388118,4511982.4698103
427882.499627236,4512165.90084791
427728.603536262,4512017.3956116
427857.752774434,4511933.35208781
428256.305610272,4511939.02492367
428284.997321478,4512222.42356775
428111.501481366,4512189.18540486
428203.979155266,4511841.98788181
427809.8673746,4512043.34723721
428315.143438832,4512273.52753725
427918.97959249,4511875.11927953
428252.173119168,4511934.59448486
428298.943524592,4511954.35945954
427846.149134827,4512138.08327178
427910.506421991,4512215.35496162
428104.068027691,4511809.08808068
427899.735466811,4511955.3097771
428355.85367507,4512144.1326053
427574.509012401,4512129.20534554
428266.592246002,4512105.81117692
427833.847622148,4512001.8923015
427937.597381155,4512238.95924751
428072.188393933,4512043.82435331
428059.982275746,4512026.06509358
428144.84654806,4512040.84661134
428409.175908135,4512150.33669813
428025.629806002,4512165.90639473
427634.544521168,4511939.27136119
427927.886974879,4512098.99381759
428230.089001333,4512142.23607047
428108.944079897,4511955.77027765
428042.1371731,4511875.85895075
428157.824438934,4512011.70751064
428264.608734969,4512133.5106993
427764.957264535,4511947.87755882
427825.776087663,4512384.28642287
428205.002060694,4511960.29521148
427716.173581743,4512007.55070609
427940.948500674,4511892.4023845
428463.310408688,4512197.09958003
428124.672029937,4512023.03350147
427931.109394096,4511896.90885897
427873.456299938,4512160.50542021
427757.037063961,4512080.54130672
428801.354069,4512349.79887488
427937.854505246,4511886.17837796
428206.893756627,4511829.97721453
427757.575519123,4512357.31322332
427901.561371655,4512130.26709644
427911.121693205,4512160.39039939
428296.60842326,4512157.79225702
427866.496377635,4511869.46292737
427772.052505702,4511972.52928825
427781.304010296,4512071.92720859
428093.575339113,4512057.52387034
428782.790538354,4512000.76269289
428154.538645018,4512139.66307121
427973.626792221,4511881.83186145
427998.302043952,4512072.31100134
428375.864563833,4512329.98831122
427882.218220905,4511938.95418279
428172.382472888,4512056.7808437
428239.246085026,4512163.72500909
427828.813024514,4512195.82930408
428342.132295389,4512073.08931435
427859.407770541,4512051.09309875
427918.266413624,4512218.31783729
427556.864775024,4512057.27950201
428144.125963985,4512051.44419631
427960.073247418,4512053.82975201
428005.037734635,4512104.97606721
428153.717215082,4511975.2677183
427743.020065944,4511948.90665866
428266.380562279,4512142.1277521
428669.081588705,4512096.34987072
427764.652465557,4512036.47837904
428049.366476715,4512230.2889427
428308.747783618,4511968.3967462
428356.285942751,4511899.6530581
428427.535228915,4512245.16478984
427915.637324577,4512106.99991048
428263.587189053,4511860.42203095
427754.1152878,4512140.3573143
428226.11278577,4511968.373328
428299.915518974,4512160.40430217
428642.366446976,4512304.90390705
428082.172967739,4512143.32149432
428138.262739045,4511994.29442441
428374.517215516,4512381.34085744
428507.890755313,4512133.16742634
428195.252361255,4512126.73232557
427667.100963163,4512237.7494047
427959.861161073,4512210.25311518
428512.730482061,4512131.59725923
428379.477880451,4511948.09616784
427697.575716861,4512093.06931824
428015.336780818,4512119.02826449
428067.845498624,4512182.85451241
427943.301044937,4511969.76894774
427968.460400729,4512267.313904
427866.619328025,4512310.71493657
428168.621449826,4511936.19868094
427994.420864172,4512169.04018121
428050.718669202,4512126.13294052
428511.782815002,4511969.69965571
427939.911794675,4512179.33522399
427497.06765888,4512200.08607019
427966.163871719,4511864.04259677
428378.043780987,4512001.82380994
427483.316579939,4511962.44807304
427953.053329772,4512144.41039852
428431.635286073,4512216.66281791
428094.689647875,4511922.44757962
428568.586693992,4512033.26479765
427697.918832281,4511698.96692546
428302.848303105,4512391.01418035
427891.628611042,4511927.76459084
427935.889350488,4512357.23465139
427606.58977675,4511887.74871953
428308.299421956,4511957.99789679
428826.239125943,4512566.01765407
428288.328982467,4511887.14385433
428295.984320743,4512210.0132629
427793.376399795,4512141.9505649
427756.848549286,4512044.07125294
428134.764232807,4512145.75859446
428303.996868577,4512135.59890499
428018.549768229,4512307.49627522
428186.110288303,4512080.92015796
427932.043828948,4511831.82230325
427922.762426657,4511829.83494106
428444.465111284,4511952.16183074
428198.727861774,4512074.84420974
428356.075359614,4511944.97489777
428355.000791613,4512193.6986017
428098.191185823,4512009.60437918
428218.938243269,4512265.79486614
428363.884922251,4512235.97752173
428027.416340334,4512030.71392779
427708.819327493,4512135.10095743
428028.36798613,4512242.24976774
427951.199890455,4512149.95859382
428411.956786621,4512087.73676648
428493.389903963,4512073.26717324
428033.733274998,4511940.98362024
428228.211101184,4512302.17225557
428262.257433354,4512148.90481829
427831.463531883,4512049.76042193
428003.199803179,4511995.21760422
427741.025151882,4512250.31438721
427785.407960439,4511945.49347584
427619.807471987,4512240.11893212
428456.192787362,4512045.46193403
427979.552248168,4512122.2093817
428401.742345379,4512208.07018724
428453.409031311,4512267.7465593
