"id","easting","northing"
212,291464.355331814,4426545.34829908
212,291326.786521134,4426704.90333741
212,291261.704661757,4426376.98991745
212,291533.43907321,4426699.9613785
212,291318.767769643,4426880.10322459
212,291301.266155962,4426312.62991715
212,291311.824385261,4426428.93365923
212,291153.272505265,4426711.42398577
212,291491.751614078,4426559.25104694
212,291363.557704674,4426517.57240495
212,291256.725278424,4426389.08787318
212,291500.269541102,4426561.91283724
212,291483.44946927,4426636.20039073
212,291407.712706008,4426481.09646529
212,291379.720793935,4426662.89077797
212,291450.635383409,4426701.79990153
212,291132.121733529,4426365.97562882
212,291523.357206118,4426418.69551191
212,291504.941586147,4426407.10618338
212,291525.422311115,4426638.83767379
212,291282.937041705,4426816.06252496
212,291414.505850557,4426411.23258914
212,291284.246489581,4426470.40535636
212,291289.017937791,4426556.64031675
212,291276.689833593,4426247.6384301
212,291493.252819507,4426578.33954164
212,291440.513787457,4426500.93658601
212,291106.45833766,4426496.31987998
212,291570.906274804,4426593.17642078
212,291003.724905026,4426374.39065995
212,291087.084212297,4426267.4848993
212,291277.522428504,4426854.03721526
212,291285.852443377,4426491.4405921
212,291540.187364976,4426737.81998086
212,291154.234257131,4426590.16835086
212,291541.97321598,4426315.99654699
212,291424.116045111,4426426.01956799
212,291274.624123399,4426577.73618271
212,291376.363092216,4426509.07567863
212,291255.235463866,4426492.09192043
212,291438.396314041,4426400.24893794
212,291052.090450998,4426585.15571322
212,291290.776224423,4426395.15153538
212,291288.415685054,4426297.03392899
212,291296.947763673,4426567.32948852
212,291487.155874155,4426672.71823698
212,291229.09518984,4426610.27951024
212,291153.622443383,4426594.89933218
212,291309.298882594,4426442.4114798
212,291343.338172853,4426442.32140019
212,291380.266960632,4426679.2202549
212,291580.00520255,4426741.12773415
212,291066.481658201,4426245.31790607
212,291247.913198148,4426502.6247493
212,291159.189980756,4426736.69598015
212,291341.876283845,4426431.3403608
212,291454.657304836,4426361.42079605
212,291516.460133302,4426735.75327307
212,291537.609506248,4426517.31266004
212,291335.551543023,4426584.52630893
212,291384.018299808,4426801.13747641
212,291314.705016538,4426573.52164955
212,291417.931954154,4426679.17662166
212,291661.463336741,4426835.82623717
212,291376.776192485,4426544.23744014
212,291364.997171332,4426077.07216772
212,291425.865737614,4426489.94732395
212,291376.254806028,4426713.76430304
212,291479.120160409,4426510.56420038
212,291258.857680147,4426750.49952295
212,291568.562339876,4426711.67611238
212,291412.485817501,4426189.21292555
212,291252.707870913,4426376.31179894
212,291205.484568519,4426158.6734051
212,291429.735182627,4426656.41467169
212,291443.923554193,4426364.79066702
212,291472.689677471,4426390.31388178
212,291314.727251843,4426553.95658895
212,291169.063955842,4426453.64275409
212,291376.530969589,4426650.91023234
212,291430.886878071,4426449.03379513
212,291169.672022307,4426536.26012361
212,291534.196176399,4426505.62337056
212,291116.089926867,4426099.41065913
212,291263.244488515,4426525.47609
212,291178.287667038,4426451.13801005
212,291434.38167894,4426651.89414723
212,291397.026265369,4426687.67738369
212,291569.804274203,4426591.35020943
212,291075.941098729,4426596.77563753
212,291259.988678986,4426451.47944372
212,291233.853236189,4426376.93460877
212,291379.640148397,4426419.66761348
212,291345.568249806,4426332.79507697
212,291552.244335627,4426546.24059766
212,291420.124033361,4426746.17650267
212,291223.218184669,4426182.82233055
212,291482.624840738,4426579.08439376
212,291362.119212541,4426398.30074633
212,291369.805436645,4426265.22610619
212,291119.526242876,4426478.18010867
212,291369.112953283,4426294.40940945
212,291395.46007818,4426476.36619905
212,291632.391533007,4426498.06363209
212,291237.515602204,4426012.23159964
212,291178.30719081,4426338.17471356
212,291347.485057577,4426643.80856289
212,291220.763092197,4426316.64280987
212,291417.911848083,4426550.48343825
212,291436.834081557,4426411.9470906
212,291190.262095137,4426532.18297035
212,291564.783628291,4426276.99726979
212,291503.5217478,4426731.103199
212,291544.370949803,4425969.48170152
212,291218.607099597,4426507.24296475
212,291306.775787717,4426342.38139449
212,291370.634889583,4426436.11323336
212,291529.941402005,4426460.75909443
212,291652.034440066,4426482.84233439
212,291323.929551639,4426659.36550128
212,291308.322959528,4426678.48495132
212,291187.708919102,4426797.85821818
212,291320.164510692,4426518.51469698
212,291376.810133677,4426432.52537823
212,291579.560051228,4426590.92841705
212,291099.934898987,4426555.70873887
212,291461.395964557,4426582.42154073
212,291593.275940534,4426621.57306553
212,291193.763615741,4426274.04871046
212,291543.022194576,4426379.24974614
212,291217.964526135,4426021.87898459
212,291244.68302425,4426538.30025393
212,291346.486265582,4426590.9116117
212,291398.270391391,4426617.98602821
212,291453.860977513,4426646.8631703
212,291359.811596739,4426675.41312918
212,291564.174246471,4426840.29987802
212,291393.615528946,4426581.81644567
212,291287.139364437,4426740.95674667
212,291479.500385478,4426835.33561974
212,291369.154061774,4426650.5500845
212,291539.708732052,4426492.95302214
212,291079.12802857,4426564.35590771
212,291141.20210186,4426721.68905144
212,291219.716755336,4426516.22905659
212,291452.664406011,4426658.82913994
212,291211.277293128,4426257.74522097
212,291256.823376213,4426913.63480616
212,291608.88551936,4426398.19737266
212,291443.297867343,4426094.82625656
212,291133.068441603,4426404.21743287
212,291139.218588648,4426605.76188314
212,291142.049462453,4426282.39736618
212,291372.072169286,4426804.88397625
212,291324.051490648,4426764.18315575
212,291480.039520759,4426369.51809526
212,291379.490110495,4426254.64268961
212,291259.48440699,4426360.39237109
212,291203.282814622,4426746.29584144
212,291392.518834563,4426735.80868389
212,291373.03926199,4426272.01600751
212,290925.732570905,4426357.13522252
212,291067.208338186,4426718.24454385
212,291336.387548587,4426274.15321918
212,291522.573260392,4426712.26687034
212,291378.76509302,4426511.13045039
212,291421.468676369,4426544.24755619
212,291036.6029362,4426393.30551186
212,291032.993781819,4426548.84648167
212,291315.22681429,4426241.09250035
212,291176.9685755,4426537.78385524
212,291485.682348011,4426452.81422769
212,291226.893027469,4426232.73298783
212,291539.517422677,4426730.24354641
212,291298.96830513,4426442.47710109
212,291119.005646201,4426429.54063808
212,291324.357087986,4426421.04761222
212,291429.080415108,4426349.22447484
212,291476.615215251,4426479.02154411
212,291271.422087164,4426468.28939793
212,291286.554236771,4426636.80612505
212,291235.355622652,4426752.12975235
