"id","easting","northing"
148,289793.736167096,4425799.26952382
148,289970.368995183,4425574.85616722
148,290406.55055465,4425045.72739639
148,289765.748031738,4425926.81680809
148,289951.364789063,4425735.10630356
148,289698.323100352,4425679.33193741
148,290024.290535422,4426308.0023021
148,289846.93506649,4425479.39253587
148,289805.694241402,4426025.52964036
148,289975.703353177,4427239.39128556
148,290009.37666692,4425336.90809929
148,289885.102797825,4426407.90416091
148,289912.695053632,4426889.52123446
148,289969.663501368,4425639.65120117
148,289810.104838085,4425978.18345116
148,289902.739850945,4426488.58753245
148,289927.281585941,4426429.71165169
148,289786.482552629,4426378.41151612
148,290067.721244105,4425838.05496141
148,290040.960968227,4425759.36494656
148,290051.849087823,4426877.75738029
148,290219.548230581,4425720.60003162
148,290228.043123921,4425151.32702732
148,290340.719394357,4425132.85473148
148,290175.760424728,4425612.28557582
148,290108.865133856,4425744.59889188
148,290048.353573609,4425873.58987192
148,290035.621728173,4425994.36963784
148,290130.43033134,4426083.40000626
148,290054.653029889,4426440.13454058
148,290262.272281567,4425328.85537105
148,290117.776334303,4425762.48417239
148,290198.790065065,4425329.2408091
148,290048.225995326,4426915.5243252
148,290071.273171888,4426486.75669423
148,290076.013528433,4425909.00533498
148,289951.821510162,4425926.52241295
148,290144.797579025,4425869.30573849
148,290178.943502151,4425535.45211103
148,290037.701179892,4426058.90723371
148,289952.701008613,4426196.32429722
148,289999.744808204,4426147.85430332
148,290208.983677968,4425485.39204477
148,290119.92024679,4426685.4250637
148,290105.353674758,4425754.13391263
148,290163.750723273,4426014.3706427
148,290160.937458085,4426155.60127384
148,290140.216972541,4426242.49126205
148,289907.087591692,4426256.95717806
148,290180.062880526,4426381.28279738
148,290027.315963835,4425797.93760442
148,290034.373104326,4425640.88381116
148,290267.147066197,4426598.73007151
148,289984.077134666,4426483.98280807
148,290048.794362173,4425786.21120933
148,290036.363838654,4426677.58071002
148,289913.359367178,4426021.32255555
148,290051.398344715,4425937.70338711
148,290126.395879563,4425669.49204795
148,289968.492517553,4426690.14156942
148,290077.550649386,4426506.05163175
148,290215.583082426,4425355.01956323
148,290171.959111044,4426684.99862393
148,290110.845611045,4425878.99647994
148,290024.411822046,4426516.82011609
148,290140.851823606,4425988.91463067
148,290120.436534104,4426082.55714229
148,289950.209650541,4426612.70418792
148,290291.012257634,4425826.24305378
148,290222.513971325,4425714.22735888
148,290352.673825173,4427017.04664737
148,290251.23553951,4426214.73965696
