"id","easting","northing"
261,291672.51154657,4427253.8172442
261,291754.446806571,4427329.91652416
261,291713.45922224,4427380.99186481
261,291774.908423402,4427555.81947537
261,291422.221875286,4427256.13249766
261,291401.083724691,4427270.69114798
261,292036.587922335,4427734.54820475
261,291226.259012743,4427531.48161071
261,291647.842241139,4427280.67279007
261,291697.932255841,4427309.72944971
261,292028.536814704,4427481.75518321
261,291639.38883718,4427317.90815628
261,291527.051542119,4427270.65436797
261,291502.669272158,4427073.88103302
261,291502.044295649,4426907.10752952
261,292067.100639271,4427380.39188859
261,291751.088270819,4427476.98586013
261,291895.045193325,4427441.48066381
261,291738.624296491,4427411.7989536
261,291849.319294337,4427200.93785886
261,291587.078746136,4427090.17991704
261,291366.092220418,4427273.00349853
261,292082.831202211,4427630.74361613
261,291582.346326465,4427383.25285613
261,291884.239565989,4427286.07186303
261,291750.89843542,4427347.77471947
261,291506.250920295,4427256.44764482
261,291636.266431068,4427327.38596494
261,292308.282976879,4427384.42233793
261,291671.599908279,4427403.82700494
261,291555.734114004,4427119.9714531
261,292041.021117335,4427231.44674116
261,291715.110487834,4427338.4106763
261,291903.510659142,4427339.81538418
261,291524.434074119,4427193.24980746
261,292059.125766932,4427459.25455078
261,291952.66858697,4427402.34425411
261,291378.272044269,4427301.89884186
261,291539.178339833,4427099.03930462
261,291868.968245227,4427445.56325482
261,291849.223067609,4427403.45823527
261,291229.49278246,4427163.84234535
261,291977.353868318,4427660.33863064
261,291910.614669391,4427294.78167626
261,292037.323223521,4427444.43001621
261,291577.741816235,4427242.35213231
261,291777.285068715,4427110.87816169
261,292215.67728633,4427505.0046238
261,291383.474020838,4427344.62181653
261,291824.392523083,4427912.16463526
261,291746.1751537,4427668.26367125
261,291719.403770111,4427346.39091172
261,291921.950232892,4427423.60349738
261,291704.692196331,4427630.83438416
261,291440.173294254,4427488.30358312
261,292399.108490631,4427512.88817004
261,291835.420083862,4427446.55924927
261,291854.993162482,4427375.92410229
261,291488.157430147,4427269.98289265
261,291653.318004966,4427839.13499949
261,291711.577924344,4427437.38603444
261,291396.872461943,4427324.47121654
261,291458.645238132,4427546.69123179
261,292072.327709667,4427738.06368792
261,291215.244397297,4427138.88843011
261,291399.144220697,4426953.63368171
261,291997.173087866,4427519.68782873
261,291247.975867725,4427123.92710529
