"id","easting","northing"
334,291063.828273163,4427328.6097588
334,292173.979838623,4427440.24080337
334,291607.367417731,4427482.48813588
334,291599.829199372,4427484.32689707
334,291960.427612783,4427320.32393383
334,291588.061969197,4427396.39905414
334,291713.034812585,4427664.85095199
334,291574.865544347,4427388.14246103
334,291495.213180093,4427581.14408243
334,292049.014193761,4427662.61919827
334,291561.098744831,4427638.26639127
334,291705.409765763,4427571.86530574
334,291610.719520528,4427501.90268195
334,291219.585453781,4427412.41005919
334,291949.856005436,4427721.00361593
334,291980.325836878,4427659.20164855
334,291638.829936581,4427472.44887987
334,291651.75648657,4427539.61103648
334,291177.622975398,4427425.79740242
334,291799.446159521,4427901.91737551
334,291643.788314655,4427578.65827225
334,291423.550189604,4427521.09289312
334,291701.321316349,4427616.99202864
334,291962.463255404,4427841.6716229
334,292247.831386908,4427827.9002707
334,291797.828565351,4427696.69695949
334,291393.528987328,4427450.59219609
334,291605.467174741,4427497.03381799
334,291449.740338401,4427326.26779715
334,291573.177253125,4427510.75210543
334,292091.23780689,4427650.03117435
334,291868.853164737,4427594.96739743
334,291649.842979021,4427393.14831269
334,291592.714357424,4427699.56888169
334,291472.120755787,4427619.01972896
334,291477.684112903,4427432.31598709
334,291882.592822308,4427687.20564314
334,291886.021264601,4427766.65735382
334,292129.025715706,4427519.7446447
334,291241.610396517,4427320.98584043
334,292216.543588969,4427946.90474898
334,291678.554565728,4427519.09056604
334,291378.537775083,4427422.72078502
334,291820.648127257,4427656.04693544
334,291820.926624086,4427718.66222992
334,291668.738008448,4427532.32646222
334,291528.431696922,4427639.87190999
334,291709.685890257,4427750.83805486
334,292052.462538722,4427579.54726247
334,291524.839882522,4427662.77506969
334,292021.945104743,4427558.34454316
334,291883.120995288,4427569.39209492
334,291477.564032139,4427694.41722445
334,291609.942835171,4427360.62801261
334,291812.595252068,4427824.11500947
334,291259.406036345,4427479.40053134
334,291912.427247403,4427810.02572622
334,291641.152108253,4427497.2874213
334,291850.33351369,4427770.40513471
334,291563.706803603,4427622.22579527
334,291630.960834768,4427602.68394621
334,292141.568346744,4427616.33735099
334,291952.184501801,4427823.74398376
334,292005.686215223,4427839.66299568
334,291640.959383199,4427430.20399363
334,291633.639715368,4427457.56953406
334,291649.145497864,4427653.44538165
334,292285.057073044,4427902.21688544
334,291738.861341811,4427708.41923524
334,291660.470277893,4427711.8742371
334,291470.061021781,4427512.00933406
334,291712.097728741,4427525.9483179
334,291587.799228365,4427502.47933146
334,292162.302418916,4427702.83824693
334,291778.029690103,4427720.05373784
334,291984.769009318,4427635.53422204
334,291843.793622645,4427736.55364862
334,291628.611907223,4427870.31873742
334,292044.668674088,4427739.17539516
334,291396.07676956,4427617.21798993
334,291771.870959809,4427652.05077445
334,291857.773457865,4427713.86203707
334,291473.724468417,4427659.35807215
334,292028.347096802,4427787.53050686
334,291339.07652084,4427295.21271611
334,292008.592649601,4427778.91621345
334,292004.122143589,4428016.46554221
334,291411.721630242,4427550.3072688
334,291529.186504239,4427381.87934094
334,291406.524396177,4427778.31611002
334,291549.70127158,4427506.37567412
334,291594.626642708,4427514.98411653
334,291917.309973624,4427671.81614018
334,291879.388556879,4427563.61944771
334,291619.005421281,4427477.32306431
334,291593.131206975,4427435.27836552
334,291792.875844591,4427852.47002702
334,291518.400395258,4427377.61620215
334,291605.840394265,4427327.58540873
334,291477.176051865,4427640.24896495
334,292250.26503133,4427723.33299563
334,291664.829998827,4427433.13259246
334,291811.056889309,4427797.95291585
334,291588.704099126,4427634.06161378
334,292035.213153402,4427816.73112043
334,291533.103190445,4427474.20118915
334,291578.89853991,4427840.84496061
334,291669.329671419,4427520.71244834
334,291224.263293707,4427669.84958505
334,291771.426255169,4427565.54341449
334,291721.301854789,4427606.19585849
334,291138.377348376,4427266.09877033
334,291825.553225082,4427731.30840771
334,291856.489295391,4427629.44848594
334,291526.827413571,4427641.41083922
334,291346.690560365,4427569.85134597
334,291868.54190364,4427748.91079795
334,291711.758440218,4427585.35141612
334,291719.772433152,4427585.89411705
334,292023.741770946,4428008.96571596
334,291459.139946795,4427501.75617561
334,291930.544862572,4427683.92829477
334,291610.011956225,4427624.43069054
334,292123.611238965,4427735.0795267
334,291433.649154139,4427237.95557716
334,291923.322656262,4427626.27873103
334,292042.659580765,4427692.75913614
334,291914.283253881,4427996.50452854
334,291384.265666771,4427423.39917866
334,292024.775902681,4427750.02743206
334,291749.872519754,4427409.53818276
334,291715.672659716,4427859.14154364
334,291666.481106435,4427655.54864497
334,291035.213899759,4427373.25300905
334,291573.118079887,4427583.37987855
334,291876.135236453,4427743.76202192
334,291815.979494328,4427581.16622804
334,291994.277674912,4427526.65078916
334,291559.480798057,4427437.75028416
334,291925.401254241,4427553.05253955
334,291472.282647604,4427646.50310374
334,291971.342811368,4427758.24512705
334,292155.591927798,4427798.54160321
334,291995.080958905,4427834.025427
334,291618.626529743,4427801.06928963
334,291934.507667165,4427615.28487109
334,291348.88442496,4427738.86376605
334,292106.267630686,4427575.26960867
334,291514.289726373,4427547.43565832
334,291973.435797519,4427639.37255801
334,291476.737397652,4427641.22557518
334,291801.19467374,4427652.96928159
334,291161.270837763,4427637.5992635
334,291619.369977184,4427485.10419875
334,291512.366656549,4427214.41913774
334,291538.131386015,4427296.88107306
334,292267.583068419,4427640.47190897
334,291419.243373548,4427471.05848267
334,292314.188805787,4427493.51989908
334,291850.244547154,4427476.66663251
334,291980.979474525,4427418.28640861
334,291825.381624081,4427668.70033879
334,291939.725370265,4427961.88889368
334,291555.869999984,4427566.26147884
334,291713.121724823,4427581.00803034
334,291584.82646782,4427487.06864092
334,291976.349720842,4427937.42370054
334,291760.350193256,4427407.27746128
334,291816.942148942,4427859.88400103
334,291686.24542899,4427640.29960306
334,291410.586781721,4427577.38983217
334,291915.103662783,4427700.15338807
334,291845.442822761,4427782.04732408
334,291324.585681035,4427484.32621819
334,291380.160487411,4427187.47645385
334,291945.382958601,4427584.65693978
334,292644.208288996,4427587.79306588
334,292240.767919525,4427719.97019259
334,291509.507187534,4427690.68665582
334,291742.426789588,4427564.97626951
334,291853.840082762,4427721.29592805
334,291694.525588091,4427720.51876112
334,292070.924998701,4427612.25044389
334,291841.746962769,4427581.24782739
334,291668.545422141,4427670.69997609
334,292347.261741005,4427724.88365373
334,291799.858960533,4427947.65862437
334,291942.715213194,4427603.84664585
334,292040.497669677,4427885.28955783
334,291915.810587552,4427693.75623774
334,291459.603673699,4427461.49863512
334,291974.928123047,4427734.40351543
334,291358.392423794,4427787.18662986
334,292039.728454891,4427761.20837026
334,291751.002969564,4427410.30900074
334,291782.805552554,4427749.06655756
334,291785.623511961,4427724.99277798
334,291255.782193797,4427374.98010355
334,291686.984711589,4427454.51856613
334,291425.766700586,4427141.37725997
334,292085.906199675,4427472.18962542
334,291667.619028069,4427570.36391737
334,291438.7542657,4427457.44515966
334,291700.875309532,4427724.45816894
334,291384.124447564,4427311.93938593
334,292256.447041429,4427884.80431986
334,291716.157505264,4427818.87349687
334,292089.012839446,4427670.87060175
334,291642.371425589,4427318.87682106
334,291762.425192275,4427395.0171855
334,291398.200406512,4427766.67507433
334,291608.858211264,4427375.16974153
334,292103.93341674,4427558.28861415
334,291297.13728073,4427319.90903127
334,291429.738015034,4427486.53668732
334,291561.263657389,4427816.30967397
334,291790.262770833,4427655.32737024
334,291443.337958192,4427485.04961614
334,291309.935693914,4427290.63611566
334,291328.500384822,4427475.13008998
334,291601.698992325,4427490.52634264
334,291616.530912962,4427351.48996798
334,291777.28952432,4427613.35006082
334,292053.795917835,4427847.0781798
334,291947.084687851,4427772.23021844
334,291389.641891745,4427254.03786805
334,291862.078263589,4427507.32317759
334,291784.634628992,4427504.77313535
334,292224.999623603,4427658.06983436
334,291502.807880314,4427635.46183515
334,291707.053951463,4427483.82169582
334,291698.063758078,4427502.45478633
334,291172.529985609,4427603.96678331
334,292134.683804838,4427890.76282681
334,291197.130184856,4427262.49958571
334,292005.487235078,4427764.49148156
334,291648.2010721,4427566.75923334
334,291633.965006301,4427493.37915718
334,292121.317176981,4427793.77835486
334,291390.371968111,4427474.78517143
334,291882.661466109,4427855.66866273
334,292122.82583397,4427696.91252196
334,291456.138855289,4427671.0296534
334,291557.723175606,4427540.90578866
334,291689.209359189,4427718.16726221
334,291471.639172636,4427505.81737262
334,291256.152589961,4427540.75152422
334,291561.263446539,4427503.56605302
334,292393.390117882,4427551.92294094
334,291925.672463975,4427699.05753732
334,292007.6895717,4427631.44521455
334,291682.738151089,4427817.40060197
334,291510.084966771,4427480.60672367
334,291598.076553997,4427633.77670011
334,291604.64370432,4427515.59505606
334,291710.660275269,4427790.43505491
334,291295.084033102,4427690.71899112
334,291169.025037318,4427298.77359512
334,291485.650324356,4427819.23427868
334,291666.198215603,4427831.272374
334,291606.125713884,4427615.49363295
334,292110.647871936,4427732.25130015
334,291981.251886443,4427511.58373983
334,291969.097596333,4427521.31799162
334,292015.21104271,4427554.07699702
334,291694.758691258,4427420.18858802
334,292027.264429044,4427839.23463462
334,291644.390959247,4427453.22221761
334,291847.810100593,4427696.81013424
334,291211.313168848,4427486.45485559
334,291234.501278446,4427468.2058374
334,291723.557262415,4427347.40541689
334,291017.218278797,4427164.06095247
334,291610.133806714,4427791.83102035
334,291492.481258833,4427795.28144426
334,291930.717458067,4427724.22069124
334,291959.891525359,4427696.72828335
334,292168.499250507,4427669.2875514
334,291679.668024303,4427554.56065583
334,291824.223590512,4427926.75682904
334,291559.698206478,4427675.13511542
334,291703.199454557,4427830.43456943
334,291933.371281071,4427621.59671031
334,292388.161126211,4427892.43554724
334,291664.631477656,4427458.63521773
334,291232.818890227,4427371.16693304
334,291513.981060973,4427581.71036194
334,291673.156591801,4427967.76008933
334,291696.832864688,4427456.09678452
334,291465.835667692,4427509.56714828
334,291693.972433792,4427848.92950729
334,291981.113324985,4427920.79756815
334,291557.893928824,4427677.51572944
334,291190.973924742,4427741.95243212
334,291687.793319837,4427430.98900754
334,292324.711082851,4427788.75089267
334,292096.251522142,4427635.86107101
334,291996.415155663,4427478.55439058
334,291546.473010355,4427655.95814092
334,291985.129888806,4427285.61373014
334,291639.365318228,4427844.2501054
334,291867.257390603,4427598.32032687
334,291990.774332616,4427784.85811793
334,291575.646233474,4427521.96485373
334,292036.402318491,4427555.13591776
334,291571.933465997,4427667.92759696
334,291678.229085924,4427631.94056555
334,292230.568370985,4427633.19459702
334,291688.367655708,4427169.14222558
334,291589.192570882,4427579.74281184
334,291567.20982935,4427721.07696533
334,291629.263688447,4427631.83320378
334,291490.035373261,4427818.57827121
334,291640.103139036,4427408.56470822
334,291269.834364487,4427397.95780407
334,291415.500650739,4427406.92561268
334,291544.585739698,4427314.80508389
334,291974.691816338,4427622.07697388
334,291191.129503994,4427479.19658207
334,291632.244345412,4427624.75359268
334,292083.476051974,4427507.00218899
334,291580.24533875,4427580.56227215
334,291531.71381965,4427582.97480094
334,291562.173248049,4427521.38261911
334,292152.539067655,4427623.98279436
334,292041.477280333,4427785.19783553
334,291777.103942162,4427830.81350086
334,291694.715251527,4427608.14078886
334,291298.171283526,4427623.71865929
334,291447.754779941,4427380.76905194
334,291645.797354789,4427326.53099246
334,291385.66629488,4427650.39351921
334,292233.602465757,4427868.25069267
334,291722.843927217,4427680.61298212
334,291864.963866113,4427679.18051723
334,291629.168881122,4427703.17176746
