"easting","northing"
290268.958657697,4427365.20452472
290264.172846849,4426712.34126567
290194.58004106,4426957.14102684
290098.675912782,4426303.33726207
290030.152233298,4426329.84310427
290200.413633722,4426824.58689572
290143.177994414,4426348.89655731
289928.035030351,4426885.55276126
290272.001927255,4427201.70970969
290294.695532761,4426995.59944528
290414.930310461,4427027.41481136
290430.634398389,4426858.25644956
290069.359287908,4426451.33814513
290114.222629263,4426214.69162027
290243.162137422,4426516.01804211
290431.45622128,4426819.6909563
290310.801146083,4426712.18253535
290372.746647254,4425822.49659983
290304.135398599,4426655.57604301
290142.685193515,4426529.30112086
290271.492359799,4426462.55803583
290169.980989683,4426286.73170309
290238.668426022,4425869.49546841
290301.589401787,4426492.45045292
290061.154105616,4426625.10249483
290763.869909729,4427344.028857
290037.231309118,4426258.04273563
290074.483974195,4425898.73236079
290047.214321567,4426388.59992316
290106.397677916,4426609.6353877
290557.639390213,4426010.54982366
290102.135578546,4426380.48956419
290177.801834462,4425918.88820759
290165.570428266,4426518.62300078
290098.50511765,4426683.68665223
290148.084295245,4426337.25281842
290042.746741758,4426290.09755672
290206.259127642,4425599.15066566
290003.404113918,4426702.91293458
290188.288860081,4426392.86378372
290548.28658346,4427227.46410846
290300.311867848,4425825.41488595
290260.405499015,4427216.61498203
290277.431519145,4426730.1082055
290266.928872517,4426611.52176902
289964.422240804,4425945.42835896
290434.055866166,4427034.08034765
289940.455275696,4426155.87966134
290328.039461845,4426935.04621668
290025.893463947,4426719.11458796
290299.680697924,4425957.00109034
290458.184417081,4426054.06904847
290369.013341423,4427066.3348412
290115.147955641,4427002.97170718
290100.992014802,4425837.29065557
290161.146593364,4427056.88443755
290162.89759831,4426110.38477155
290071.092711648,4426317.56570202
290465.964566278,4427022.10462663
290065.715757177,4426392.13498637
289972.388978932,4426548.61324597
289922.099061265,4427081.08921941
290205.571768636,4425783.32028374
289699.908875418,4426480.16626684
290475.727408137,4427130.62486884
290088.913702466,4426360.07051282
290545.215810983,4427478.56510059
290188.974897881,4426857.67272929
289992.68369237,4426259.06316892
289701.604462071,4425982.85797532
290112.775541355,4425834.17372211
290002.131688102,4426514.14840905
290281.3108991,4426751.42383024
290449.358840441,4426630.56573441
290020.250238191,4425656.99053986
290153.708616458,4426819.38295341
290138.642462317,4426228.72433818
290179.785110945,4426790.26436699
289940.169060493,4426498.0796
290208.881168868,4426139.30311421
289981.837302109,4426644.21269929
290239.033188439,4427406.65158898
290091.147889342,4426523.25697313
290396.854087786,4426831.46330024
290323.310949571,4426894.63664523
290256.174378686,4426968.97148056
290344.327600387,4426849.56346918
290019.967479148,4425810.86980637
290174.42606761,4426043.60906486
290428.194103386,4427209.71304377
290158.372905778,4426857.24534448
290242.125595592,4426341.60974909
290269.711657229,4426672.74072006
289964.426089812,4426604.50727069
290141.5349303,4426672.42058212
290394.623959076,4426672.18631735
290221.725676512,4426926.15918221
290102.401274604,4426746.74396025
290072.377925635,4427131.79701959
290111.776900024,4426674.62424988
290033.670345351,4426839.04204025
290186.68165961,4426184.51009122
290398.125908943,4426805.66033097
290089.097527485,4426599.86871449
290047.706040962,4427068.38568391
290263.724785569,4426165.93480095
290446.758167531,4427283.46929494
290066.687129055,4426763.27243474
290280.039761884,4427187.25947151
290383.325744024,4426217.77133267
290283.206814052,4427401.38109675
290527.126486379,4426354.77976365
290267.863596421,4425631.95940243
290158.109624963,4425859.52779183
290219.241870453,4426822.20206738
290102.744266513,4426301.43320282
290088.875407158,4426687.260741
290208.682392424,4426151.75873745
290052.299658709,4426543.79375295
290058.45636373,4426686.88874675
289989.536054897,4426201.48787998
290257.013396023,4426535.43951156
290112.246919383,4426093.30403446
290444.095374321,4426866.2526358
290209.26641394,4425896.56861909
290150.202240479,4426927.44965703
290243.819150195,4426999.96941584
290203.673822674,4426342.78248133
290334.223249461,4426368.17205955
290176.489326192,4425167.89500086
290297.393761565,4426984.69133508
290457.938299607,4427221.89148142
290056.348250336,4426170.94552837
290604.125140362,4426975.54622254
290017.466556884,4426215.85378674
290345.626259415,4427118.19678991
290304.866497074,4426858.21759057
290265.516623406,4427013.41120927
290261.230144198,4426939.46017477
290254.137780111,4426797.65334796
290343.782664384,4426493.16598748
290170.37656684,4427292.41869761
290039.040867556,4426432.47928646
290088.512123166,4426332.69944511
290132.118619978,4426606.21903795
290257.406473704,4426577.73583331
289975.131271972,4426365.01004275
290523.709262261,4426928.95349657
290329.186457986,4427322.77819434
290144.700898911,4426614.65295317
290420.430410091,4427487.90288234
290272.045545333,4426052.28968265
290103.957027776,4426519.06037022
290047.271195331,4426902.91191849
290049.369656389,4426927.31394075
290193.89531158,4426555.92685706
290299.067960517,4426126.73202361
290237.400534432,4427187.85357796
290181.239315097,4426319.20333526
289716.460805547,4426799.80847235
290401.792828013,4426116.50733703
290620.671500278,4427206.88616808
290323.512269932,4426942.17485946
289982.184378722,4426757.33211518
290082.882656005,4426760.26516946
290339.081303263,4427071.14536116
290317.212296225,4426650.61777828
290368.429500732,4426612.40311754
290330.366542435,4426988.10271782
290051.365688332,4426892.97072199
290298.578246372,4426582.66510222
290109.811011075,4426170.64579838
289936.317474793,4426688.1111498
290095.765440412,4426225.14573323
290275.911390186,4425902.97664259
290173.752108382,4426508.89124752
290007.537968124,4426861.22951922
