"id","easting","northing"
347,292097.182665748,4423926.48084584
347,291559.882546955,4423927.41940519
347,291675.816299597,4424006.6264144
347,291662.090327122,4424253.2289047
347,290506.387602819,4424617.49346393
347,291033.685950706,4424279.01326663
347,291683.556505104,4424186.87614556
347,291319.223645133,4424162.02343366
347,291912.906285862,4424093.08994404
347,291844.054133233,4424330.39960146
347,292336.801842286,4424190.43539667
347,291908.058800514,4424161.73892248
347,292713.746321178,4424173.03212525
347,291325.821025797,4424096.11326193
347,291402.746486633,4424106.63839149
347,291904.654343205,4423762.72136149
347,292039.451175191,4423774.08639025
347,292111.030838797,4423791.58025042
347,291785.158545209,4424184.22208193
347,291226.984386451,4424176.01862361
347,291700.448028721,4424047.68709432
347,291773.47009855,4424009.23550069
347,291262.654559282,4424290.77708875
347,291239.664879699,4424369.802111
347,291672.501420469,4424226.2827013
347,291529.142960038,4424250.47771814
347,291536.047555909,4424381.28508663
347,291589.571382355,4424529.10716876
347,291516.902451778,4424148.33717518
347,291487.775781138,4424353.70481559
347,291596.4531975,4424323.35732042
347,291997.273510576,4424313.09845795
347,292051.462819789,4424269.62578173
347,291713.012616438,4424269.62768481
347,292316.235215842,4424128.84537025
347,291131.949990021,4424100.42098869
347,291743.709077868,4423953.19625943
347,292075.036970798,4424252.11111409
347,291527.640308358,4424195.30773927
347,291390.674993079,4424195.01198371
347,291758.249857324,4424130.90130795
347,290798.96051969,4424586.58683131
347,291553.89286311,4424111.19974194
347,291500.892728938,4424118.67109658
347,291244.650316993,4424100.95767249
347,291625.590971966,4424131.32816919
347,291523.05405185,4424219.62237259
347,291202.261303844,4424439.65156502
347,291470.660807529,4424277.90843101
347,291582.398287979,4424294.81196017
347,291133.705575583,4424585.89304871
347,291955.320395437,4424310.03639169
347,291767.90696711,4424464.22662808
347,291856.88997201,4424461.80838557
347,291875.051295028,4424336.74216921
347,290979.26741846,4424296.8314635
347,291489.060601591,4424409.56135052
347,292079.560524997,4424030.23439232
347,291849.769282562,4424334.69016737
347,291755.959110213,4424431.10780959
347,291630.867267317,4424424.23165031
347,291641.914950087,4424224.86493055
347,292274.683819811,4424012.09021122
347,292246.784451554,4424093.64965926
347,291721.170277574,4424056.6241538
347,291251.216337014,4424185.24476667
347,292054.623008456,4423969.71839179
347,291460.821470347,4424038.22288615
347,292288.970436074,4424272.53728406
347,291751.446225107,4424263.55967398
347,291452.304700471,4424295.37178335
347,291809.569692794,4424350.54091818
347,291462.377805505,4424340.2726269
347,291440.59180609,4424274.66105792
347,291463.635090277,4424377.02856101
347,291360.23471673,4424247.657226
347,291701.176756981,4423996.44798862
347,291797.59236469,4424025.89051493
347,291230.052492063,4424209.64346465
347,291653.162872578,4423901.89713173
347,291571.514219636,4423927.70513401
347,291147.075682918,4424118.13555235
347,291228.194340317,4424049.11972509
347,291215.060674449,4424255.05640789
347,291623.100081772,4424197.12257357
347,291639.398030451,4424212.01894177
347,291756.23210789,4424004.62887089
347,291137.590633314,4424501.55112591
347,291509.968551696,4424244.76306473
347,291685.125564153,4424147.02920339
347,291271.15511226,4424422.58472225
347,291745.115092323,4424157.93491542
347,292465.466665862,4423987.58620531
347,291379.34770236,4424047.69705266
347,291019.409181538,4424168.56312463
347,291433.186259562,4424022.92170301
347,291754.054842678,4424035.39030199
347,292410.403368664,4423994.8256583
347,291362.46067545,4424196.09185097
347,292117.041970048,4423849.27326903
347,292209.803320393,4423892.01600249
347,292078.836053668,4423885.06227855
347,292394.771960731,4423929.81191499
347,292129.801302798,4424009.65570317
347,291922.687493944,4423974.17010028
347,292078.179629764,4423772.96252992
347,291646.772629941,4423835.28414859
347,291614.563784078,4424068.04146807
347,292132.004366228,4423959.96426095
347,291431.815498049,4424067.55098841
347,291967.246378579,4423872.50871265
347,291701.528671336,4423949.50337768
347,291294.406222039,4423958.53197805
347,292152.1807635,4423662.2167357
347,290904.926628559,4423937.72488415
347,292175.953987118,4423903.86717227
347,292384.59610659,4423939.07236558
347,291680.677927368,4423834.17868745
347,292039.482814657,4424108.63037135
347,291307.346053508,4423901.75138101
347,291286.958254723,4423825.78831334
347,291872.85410659,4424002.45504755
347,292030.882566675,4423881.71641682
347,291543.735777054,4424136.70600111
347,290829.130789798,4424404.23290424
347,291474.891565473,4424354.0778862
347,291643.261753995,4424157.41918994
347,291378.992997094,4424231.13828857
347,291518.665036174,4424204.98029419
347,291924.804722002,4424075.82051146
347,291844.151272919,4424052.61302753
347,291964.158784405,4424249.30777018
347,292316.934402974,4424137.89221655
347,291259.898461661,4424377.8994122
347,291720.691909963,4424046.35062984
347,291551.108291025,4424184.322161
347,291304.082330199,4424360.69726551
347,291798.523440704,4424354.50837665
347,291315.072003729,4424431.06856249
347,291675.181917372,4424267.92906891
347,291229.839634018,4424572.42961384
347,291574.657854423,4424344.40726603
347,292117.091240952,4424204.72190377
347,291776.825978056,4423736.65801904
347,291112.955997999,4424422.0026004
347,291675.705378273,4424231.24501385
347,292494.47252979,4424082.213703
347,292255.723155785,4424038.29606315
347,292368.008589475,4424016.94427155
347,291745.855972662,4424043.45150785
347,292490.560491871,4423867.59796508
347,291158.982295359,4424225.05378065
347,291247.206235793,4424123.45922034
347,292859.59337345,4424115.71350396
347,291987.444249647,4423960.59335095
347,292488.270674313,4423942.22927532
347,292250.144861096,4423882.72382682
347,291869.101280757,4424109.9364142
347,290848.73517211,4424479.20125301
347,291070.812890139,4424325.19145915
347,291462.149434512,4423926.17541261
347,291512.986940666,4423934.43772319
347,291878.773177963,4423896.29022554
347,292844.555897981,4424198.71832917
347,291269.859814266,4424143.34684273
