"id","easting","northing"
228,292157.509220565,4425489.87758573
228,292559.288061304,4425750.98155894
228,292272.80313198,4425548.5181308
228,292165.922250934,4425432.56261123
228,292452.434887303,4425664.60675104
228,292535.642838413,4425416.5052411
228,292337.834262037,4425653.0091123
228,292398.038123061,4425660.38347906
228,292323.033660275,4425817.36657755
228,292463.091443509,4425927.67627659
228,292246.98715111,4425735.44827381
228,292522.51839939,4425644.13694333
228,292466.251565623,4425821.8944322
228,292299.82522773,4425671.88508388
228,292390.000712538,4425807.96899904
228,292189.804786238,4425756.60014587
228,292398.699459836,4425636.91863481
228,292464.138555927,4425421.25148794
228,292369.013723658,4425634.28574888
228,292419.732719363,4425710.20130961
228,292561.916780738,4425592.22600175
228,292389.408716645,4425683.73939685
228,292250.21579732,4425855.17711014
228,292340.594073884,4425623.58196343
228,292449.832633345,4425879.08862411
228,292254.791500799,4425735.94290172
228,292445.604367799,4425752.89255635
228,292201.641041777,4425762.90898357
228,292144.413478224,4425732.15696864
228,292357.614073362,4425605.52869759
228,292139.68853828,4425471.94725031
228,292189.797739569,4425378.09269872
228,292381.875687763,4425393.77664166
228,292471.367362579,4425459.14834875
228,292248.431686211,4425621.12434966
228,292501.074189941,4425566.18827763
228,292344.025522878,4425338.82616667
228,292355.098612821,4425533.18265816
228,292292.917559051,4425555.00424372
228,292263.002916922,4425411.07667864
228,292307.710381891,4425405.34048662
228,292617.004711509,4425850.13075972
228,292741.62138518,4425689.2523651
228,292374.751658884,4425636.41357385
228,292512.315724861,4425542.55672468
228,292422.829736069,4425546.6383105
228,292516.521247022,4425628.30752063
228,292287.007875282,4425632.27172295
228,292248.56384046,4425591.84305499
228,292441.815499707,4425769.27233845
228,292285.260632911,4425924.76273249
228,292024.737957675,4425625.31195498
228,292595.783356293,4425813.65911595
228,292332.450925241,4425624.64871939
228,292209.519718084,4425574.16115689
228,292488.650983086,4425615.94145241
228,292262.709673241,4425517.66594991
228,292518.01621255,4425365.24006449
228,292412.595257745,4425802.6036343
228,292541.968721919,4425564.16293921
228,292533.199229018,4425503.09372148
228,292175.797502978,4425536.135236
228,292352.419203797,4425711.45827447
228,292289.286259733,4425633.01408342
228,292275.833749479,4425762.2226062
228,292276.997668489,4425531.15615392
228,292140.593744584,4425491.76211036
228,292356.877252046,4425572.15847469
228,292149.488482106,4425544.15592605
228,292360.099381819,4425528.67783037
228,292495.539938483,4425459.48963895
228,292141.662028623,4425665.86371954
228,292417.946039643,4425570.03655358
228,292286.860274864,4425598.41591687
228,292161.709498485,4425610.89526676
228,292251.459557836,4425661.52673272
228,292289.360786884,4425514.95858567
228,292497.888386164,4425654.07548111
228,292277.569603082,4425398.93466764
228,292562.548763322,4425677.53739334
228,292276.139517984,4425422.18832553
228,292398.422990348,4425669.90955884
228,292145.114950075,4425410.96601369
228,292070.95109909,4425734.23192412
228,292325.369064992,4425779.94315357
228,292406.930108578,4425351.73852646
228,292307.671698112,4425437.94235831
228,292190.616343549,4425431.79446948
228,292389.415788229,4425711.37200598
228,292348.932846982,4425689.81484375
228,292470.485008962,4425682.79347881
228,292113.882446416,4425645.62722331
228,292171.006306728,4425497.76367514
228,292098.395406914,4425503.5492122
228,292251.174633869,4425662.60931791
228,292300.541043081,4425562.23042764
228,292631.679876051,4425698.42327603
228,292533.467886125,4425491.17761565
228,292328.792708252,4425555.95110637
228,292238.221838804,4425645.76753796
228,292586.513087241,4425622.44637855
228,292269.930376365,4425775.64128739
228,292266.36208905,4425747.81353726
228,292035.831471714,4425574.66263565
228,292170.616706814,4425645.40633624
228,292521.87686526,4425632.28466226
228,292574.202574472,4425575.58589745
228,292253.238756279,4425681.0459792
228,292357.806711595,4425437.29077463
228,292480.113604339,4425447.29109165
228,292371.505024576,4425699.12825698
228,292441.046325227,4425712.17568809
228,292306.025441534,4425695.72672192
228,292346.942337811,4425460.31606003
228,292486.7458077,4425365.77255379
228,292583.23363355,4425568.44493433
228,292442.279460693,4425786.61367035
228,292373.170160615,4425555.5237172
228,292717.81482975,4425354.99374195
228,292608.798977002,4425582.1977273
228,292264.576102491,4425712.67958028
228,292547.245542248,4425669.29111836
228,292390.949391638,4425761.30228954
228,292398.533515102,4425433.71973744
228,292352.171415451,4425345.18260161
228,292327.670391323,4425525.25007049
228,292404.614166835,4425613.17346961
228,292058.079048512,4425530.11928189
228,292408.567980067,4425638.88652676
228,292487.581836478,4425652.70191964
228,292381.580961609,4425726.41620718
228,292406.342152901,4425688.38868725
228,292264.482153856,4425722.20173419
228,292505.796423555,4425710.00204251
228,292156.524443824,4425603.69277241
228,292638.808297222,4425731.61770286
228,292291.78677789,4425656.55353026
228,292256.413189959,4425677.36896585
228,292391.988740669,4425806.27864267
228,292385.118681734,4425771.18307274
228,292363.446907757,4425884.23730731
228,292542.232829504,4425739.98471625
228,292290.039324683,4425836.11571659
228,292405.082899991,4425670.80741612
228,292328.75162538,4425801.65251471
228,292284.594721002,4425491.08329165
228,292210.304335106,4425669.21662009
228,292445.058735999,4425778.8783327
228,292429.230059371,4425662.38440909
228,292410.832640302,4425742.88328681
228,292267.734705427,4425677.37461322
228,292535.577777302,4425751.68137036
228,292290.30755337,4425611.22927494
228,292232.964720092,4425751.169688
228,292399.257835472,4425814.25882239
228,292306.046972864,4425758.86587971
228,292369.774579942,4425813.40137741
228,292507.524493118,4425478.28547858
228,292204.697974445,4425469.80197609
228,292438.682482024,4425483.21609131
228,292256.004091838,4425771.87176844
228,292312.625761339,4425433.12842312
228,292274.593363003,4425655.74483455
228,292389.963923813,4425556.07808134
228,292211.147153906,4425507.59087814
228,292365.473126383,4425489.14754804
228,292178.43078082,4425409.15771253
228,292441.406802192,4425932.96940735
228,292420.758265094,4425441.78270088
228,292620.740998537,4425682.81241218
228,292380.475496131,4425550.49684295
228,292428.260467025,4425690.40853603
228,292529.47333947,4425556.92896971
228,292458.954772244,4425615.60510448
228,292425.428142395,4425630.44830161
228,292342.047874631,4425651.18332299
228,292377.065529613,4425655.58580218
228,292392.120921495,4425716.62380007
228,292405.821830886,4425691.22129546
228,292344.440475293,4425570.81019909
228,292221.783604376,4425702.03981248
228,292220.826373436,4425586.9341312
228,292443.463452449,4425330.83741011
228,292325.856561553,4425872.3930362
228,292236.466124154,4425657.59286979
228,292126.671491665,4425583.19983762
228,292218.575025564,4425603.15183704
228,292272.457261319,4425662.73508026
228,292361.51901121,4425561.50598584
228,292483.125632109,4425762.57934042
228,292358.740735014,4425710.04976475
228,292087.527849948,4425721.71248246
228,292146.836372423,4425593.84327525
228,292264.623901938,4425531.73643254
228,292440.177432916,4425575.25051505
228,292427.352930632,4425435.8475198
228,292379.897199782,4425538.90810316
228,292461.749417235,4425695.86615581
228,292307.421503149,4425732.5660527
228,292246.11020144,4425711.01320218
228,292310.910771743,4425740.95148915
228,292299.194940252,4425446.83336441
228,292448.529203878,4425509.6619543
228,292519.732714291,4425681.2204306
228,292379.594762005,4425618.90113069
228,292446.181348675,4425559.32432958
228,292415.601635241,4425667.87465305
228,292374.083006021,4425456.40936931
228,292415.28295494,4425641.61677587
228,292145.396051876,4425694.224131
228,292177.74975738,4425633.58723189
228,292383.233825802,4425698.69463575
228,292397.434427112,4425580.8833313
228,292389.728339154,4425634.13816685
228,292514.343403369,4425532.89410179
228,292398.953559386,4425513.15652017
228,292375.629531667,4425796.56651459
228,292308.967759062,4425833.18166834
228,292235.916643843,4425812.37904684
228,292306.768713034,4425886.94018087
228,292275.902381068,4425755.49074491
228,292297.650842906,4425498.281173
228,292383.729863873,4425506.53173751
228,292333.569034387,4425596.76072433
228,292362.981103149,4425671.00657981
228,292583.796293013,4425724.95407411
228,292471.088590029,4425748.87371995
228,292302.118624364,4425477.33889721
228,292263.399186411,4425729.43224899
228,292165.146079377,4425334.00625115
228,292408.119835767,4425518.38603872
228,292351.154173221,4425503.04592052
228,292129.31950668,4425632.81327093
228,292644.604986364,4425560.20588345
228,292038.546810272,4425602.96928492
228,292497.104194994,4425667.66194354
228,292250.010039089,4425649.91770498
228,292248.356013311,4425714.96796581
228,292468.032671107,4425778.20820375
228,292219.29969373,4425684.40375699
228,292676.262136927,4425713.25742488
228,292388.575400127,4425687.66734971
228,292206.241599055,4425818.55385867
228,292462.989683587,4425669.00679494
228,292364.691766019,4425813.63386651
228,292068.457833605,4425631.05704452
228,292386.014487779,4425684.30774553
228,292173.92350458,4425348.72743394
228,292421.102923794,4425444.95387945
228,292446.295689728,4425477.8022165
228,292327.21233468,4425538.26884444
228,292450.799649356,4425600.04927973
228,292300.080015443,4425460.25727635
228,292327.256518119,4425458.90044629
228,292342.619824682,4425531.67006521
228,292346.152582132,4425863.45528815
228,292345.875692983,4425753.50603028
228,292449.416986716,4425718.68943188
228,292396.677579756,4425335.17691181
228,292207.350387766,4425350.72603045
228,292321.427046544,4425506.36648411
228,292364.700201233,4425765.82692995
228,292115.194754421,4425394.46208266
228,292272.838242984,4425571.29065047
228,292609.480632724,4425780.69659807
228,292259.336234473,4425792.49254195
228,292302.776155278,4425952.35622339
228,292263.819295233,4425739.35799087
228,292270.829511445,4425796.01722649
228,292331.434337657,4425606.80633725
228,292382.727717048,4425730.02405571
228,292389.107025584,4425685.10763817
228,292344.014112253,4425814.53029406
228,292455.560060805,4425655.99362168
228,292277.402900104,4425573.11516789
228,292256.902958456,4425502.20333019
228,292394.092691992,4425746.38988152
228,292435.636986625,4425621.30575307
228,292314.032123012,4425532.47737479
228,292424.617973659,4425788.94353647
228,292350.987709918,4425770.56964031
228,292301.032345031,4425729.56266657
228,292313.729670678,4425894.95690381
228,292333.358207211,4425810.54039505
228,292722.43852486,4425656.05408338
228,292512.47961805,4425681.48903117
228,292360.535569583,4425733.39482899
228,292437.966159752,4425580.15750284
228,292424.847168992,4425590.4697497
228,292396.501289759,4425992.98227359
228,292696.839322539,4425566.10098618
228,292269.741912875,4425615.06872567
228,292074.136987062,4425474.99249863
228,292236.543071635,4425463.23029319
228,292334.105850522,4425886.08651853
228,292245.502479944,4425641.72820516
228,292375.734836169,4425587.38924831
228,292352.093731841,4425693.70699711
228,292216.836788823,4425775.70471766
228,292584.354922391,4425708.85193519
228,292318.99919277,4425501.90416264
228,292449.329100204,4425697.8237011
228,292275.712560939,4425776.69996679
228,292367.853746129,4425625.84257181
228,292234.605129623,4425511.04000263
228,292255.178340009,4425488.85176544
228,292227.227022794,4425745.00287288
228,292232.893206197,4425549.20413717
228,291970.098647195,4425726.1388722
228,292232.263525017,4425508.11034617
228,292301.32540124,4425730.01746874
228,292430.33161526,4425625.29437231
228,292366.70472922,4425760.78539554
