"id","easting","northing"
335,292291.643398248,4425886.646037
335,292273.637043347,4425772.28249871
335,292330.071543692,4425500.62908734
335,292344.811840271,4425745.18014377
335,292310.815209782,4425728.65579534
335,292405.352154171,4425790.23802021
335,292299.390848469,4425814.99895173
335,292316.879412759,4425704.88727848
335,292293.908312672,4425834.06657397
335,292288.751720713,4425712.37136415
335,292372.841684879,4425683.02277356
335,292455.961628063,4425777.98055731
335,292384.788012929,4425955.01901636
335,292376.131092222,4425785.14612027
335,292442.77863215,4425968.67802292
335,292423.900170015,4425780.27175042
335,292412.353832917,4425817.97722693
335,292461.726672513,4425831.76317922
335,292298.122498266,4425962.63892078
335,292306.904832135,4426071.70229576
335,292473.321315319,4425941.45588217
335,292396.586274077,4425886.09810973
335,292309.238443755,4425948.95653472
335,292420.604382857,4425806.83980971
335,292630.251575217,4425576.19631305
335,292306.136458179,4426113.09621793
335,292318.166366689,4426002.50821577
335,292422.659319508,4425656.53840367
335,292325.177421563,4425771.64049018
335,292433.371781692,4425758.33523064
335,292450.971160455,4425901.61525692
335,292472.013384757,4425681.96071749
335,292561.569313387,4425395.97758076
335,292274.954295608,4426147.42608451
335,292396.181132326,4425957.13444975
335,292255.333316593,4426110.18457452
335,292515.870758358,4425719.57386128
335,292487.041513573,4425687.93619968
335,292396.801452641,4425894.23979465
335,292390.233753054,4425931.37673882
335,292596.745208999,4425752.70227486
335,292403.110783337,4425940.47603389
335,292541.08020629,4425916.62927965
335,292522.145827614,4425646.11954981
335,292557.738545134,4425663.44531162
335,292238.291645057,4425699.61493597
335,292079.772915113,4425694.49544363
335,292344.470245654,4425670.52537288
335,292350.517095364,4425698.06892803
335,292249.073313497,4425588.54693525
335,292472.671606476,4425697.53905149
335,292461.335916613,4425660.04287338
335,292486.661199573,4425772.92629061
335,292359.349843779,4426026.77679155
335,292389.85468758,4425927.89674347
335,292302.563458618,4425876.29501453
335,292381.54308299,4425920.82866758
335,292474.539339178,4425971.15723723
335,292435.364837095,4425807.3490026
335,292303.068736998,4425756.78112669
335,292344.726065301,4425885.96180648
335,292319.938637034,4425766.62838835
335,292355.626975177,4425670.57684999
335,292404.496177677,4425923.62888633
335,292319.636509608,4426011.48561926
335,292368.890317829,4426028.75295047
335,292374.395685552,4425942.15670769
335,292440.546539174,4425859.0400564
335,292280.105400595,4425958.31704793
335,292418.800961083,4425884.65570671
335,292322.746768846,4425949.97122013
335,292411.637545877,4425618.56097274
335,292531.103782466,4425651.99886292
335,292366.456784255,4425938.31571686
335,292322.259594973,4425853.29043598
335,292279.034907959,4425800.8644664
335,292455.495646151,4425904.66986643
335,292510.701066091,4425884.2534719
335,292691.501317363,4425668.49361334
335,292431.486523183,4425828.8179384
335,292401.253964014,4425657.83127833
335,292413.223072237,4425716.19636013
335,292371.445753951,4425757.4480438
335,292500.133305747,4425925.35364349
335,292368.039736203,4425825.26604028
335,292509.209741821,4425607.34595223
335,292345.898729049,4426057.59951699
335,292699.396614453,4425917.01979996
335,292501.361034176,4425710.43509497
335,292324.477348985,4425784.90707666
335,292419.167415817,4425696.66600796
335,292383.80562331,4425618.82782614
335,292351.040684142,4425942.75511399
335,292469.237864242,4425959.11703889
