"id","easting","northing"
79,291818.423953974,4426467.33492512
79,291648.601283424,4426414.52985578
79,291619.093610649,4426373.10967315
79,291695.438733235,4426313.56384146
79,291641.196549271,4426272.99860814
79,291504.444674308,4426238.81398637
79,291684.836641942,4426246.77731214
79,291716.134373539,4426155.38492422
79,291746.515671423,4426308.2328164
79,291540.278450829,4426134.65290151
79,291733.62084339,4426161.71263868
79,291905.435637215,4426270.62194711
79,291409.19936611,4426153.05023856
79,291827.755740259,4426137.13904963
79,291590.052617595,4426371.25398722
79,291711.175577495,4426474.87596429
79,291839.829189918,4426480.53531493
79,291959.003799923,4426285.98188695
79,291605.724593724,4426128.62827321
79,291892.916746435,4426147.75071834
79,291663.300240101,4426044.67444188
79,291578.360455021,4426219.65342997
79,291699.703354812,4426196.73675734
79,291902.995190777,4426277.80701478
79,291942.8005644,4426290.77734615
79,291677.735297685,4426185.57160244
79,291673.836199532,4426001.6999158
79,291619.569466807,4426354.41092329
79,291698.348865477,4426101.80165959
79,291623.55857102,4426145.28179553
79,291624.769838898,4426286.52631459
79,291597.057063983,4426310.49990564
79,291466.801314615,4426174.54078533
79,291516.754128977,4426345.73375038
79,291828.954022039,4426246.82762269
79,291630.86728925,4426479.36220004
79,291534.186732404,4426094.34927122
79,291925.899899085,4426186.85275083
79,291567.121657139,4426428.18216181
79,291696.35569918,4426138.33481082
79,291595.157050289,4426177.00236771
79,291741.664662984,4426278.86009428
79,291807.759471208,4425891.13022941
79,291540.138405373,4426031.7101035
79,291530.293822966,4426196.73640282
79,291725.887858724,4426489.05040779
79,291630.801326649,4426194.28392895
79,291652.596083393,4426279.06629586
79,291661.165383067,4426220.81100815
79,291973.346234429,4426194.89242939
79,291597.608331014,4426140.73488815
79,291702.34118187,4426473.89119723
79,291911.614447463,4426281.9481374
79,291301.075155954,4426282.30609465
79,291785.144270173,4426139.1195242
79,291578.180226358,4426032.15799077
79,291695.650437421,4426316.33546591
79,291911.094177437,4426209.3194818
79,291725.979580135,4426207.94896542
79,291553.251250513,4426129.50847826
79,291830.471443608,4426036.81696346
79,291740.838412028,4426156.83924004
79,291798.101224622,4426354.34198049
79,291723.145500935,4426249.14789517
79,291589.694548057,4426196.07411638
79,291474.231481717,4426240.23305307
79,291987.786310797,4426273.31928708
79,291912.869625717,4426388.85872349
79,291799.399283862,4426089.81426647
79,291642.897789499,4426282.92408197
79,291563.216176049,4426174.99418092
79,291675.739739427,4426400.64276009
79,291932.173475768,4426418.59229938
79,291702.721207331,4426199.19087665
79,291895.378347076,4426307.94389745
79,291531.917172108,4426329.09684574
79,291538.752372786,4426262.17194885
79,291647.660070325,4426490.3829475
79,291843.314113819,4426403.81694718
79,291750.733915237,4426323.19148729
79,291647.759877058,4426081.60385553
79,291612.791105856,4426184.19727943
79,291823.155886798,4426303.27925522
79,291754.819842593,4426289.00083428
79,291639.595565197,4426302.3588883
79,291602.029411129,4426412.46025856
79,291619.391865823,4426189.02821615
79,291742.548832719,4426282.06589252
79,291535.778559671,4426169.78916763
79,291783.717171645,4426198.98729247
79,291599.876388049,4426340.5120277
79,291698.080265161,4426303.70563807
79,291721.183280819,4426174.39866281
79,291525.176123068,4426154.20530671
79,291743.907732697,4426212.44350739
79,291575.224098105,4426142.9544329
79,291475.915318621,4426119.10166476
79,291799.364015624,4426283.68612866
79,291817.978981726,4426223.55566808
79,291864.958373232,4426347.4074874
79,291721.219860166,4426228.02826898
79,291628.057641572,4426212.45710367
79,291647.079640303,4426241.17008687
79,291439.397353369,4426185.82204603
79,291421.852325241,4426283.44392614
79,291508.838020917,4426397.90270231
79,291679.764399208,4426333.58871198
79,291548.218089553,4426173.40389815
79,291802.41015801,4426355.19703367
79,291902.093721088,4426096.3785181
79,291850.581319708,4426198.6093392
79,291791.639437267,4426008.82645518
79,291654.997577814,4426252.33678379
79,291725.18784153,4426436.13774365
79,291808.845427542,4426259.22693869
79,291725.623971461,4426211.78616388
79,291852.296248048,4426194.90972102
79,291833.985795468,4426204.26327419
79,291632.546260138,4426263.86036833
79,291691.059700548,4426379.33508837
79,291571.445480184,4426458.91804177
79,291403.081407173,4426364.94878155
79,291780.695977247,4426346.39579502
79,291730.359062692,4426453.20433575
79,291885.141067811,4426316.36433672
79,291704.760120527,4426336.14736689
79,291505.679339567,4426091.0360918
79,291708.040250117,4426053.54754695
79,291669.642846057,4426022.61320104
79,291900.736953836,4426368.16021059
79,291785.927283355,4426176.48306059
79,291659.119860932,4426503.56353575
79,291827.617422992,4426346.80142984
79,291871.452788307,4426285.62706646
79,291611.85793058,4426358.4810885
79,291866.198603189,4426371.39959805
79,291546.299579455,4426164.73371077
79,291642.037517471,4426056.49912753
79,291681.980861471,4426072.68821872
79,291617.93861644,4425958.36092205
79,291756.527465585,4426294.3892468
79,291778.227263816,4426081.11203938
79,291854.551925711,4426242.15629529
79,291831.571617601,4426274.14589811
79,291524.053627423,4426347.26757136
79,291819.486587894,4426018.69418184
79,291671.469672119,4426194.46133799
79,291968.485256998,4426256.56118119
79,291598.4923567,4426142.0075016
79,291541.748454516,4426296.36619135
79,291634.618595352,4426183.96931843
79,291621.062596096,4426196.11876244
79,291831.890544723,4426074.70296692
79,291818.340779432,4426302.00467298
79,291738.879364724,4426220.10822145
79,291710.764988697,4426522.1445733
79,291803.34152574,4426374.71620215
79,291671.669687236,4426438.51006508
79,291634.489177956,4426136.48759945
79,291717.635404843,4426376.03863601
79,291718.808036108,4426277.01342925
79,291830.624036361,4426423.7076513
79,291510.432237812,4426090.25899436
79,291667.349162339,4426154.44165662
79,291725.272515001,4426277.18984296
79,291518.22690538,4426302.14596783
79,291704.780848692,4426379.38730243
79,291695.911059996,4426362.47272231
79,291750.172226425,4426192.82902694
79,291939.532355359,4426315.79994088
79,291797.572571909,4426258.60790108
79,291604.491077471,4426444.87669219
79,291931.511958546,4426153.20009199
79,291759.967486378,4426336.42839035
79,291901.555597365,4426233.00893583
79,292030.566920071,4426269.31824341
79,291414.107328282,4426263.40138376
79,291816.404003208,4426197.859468
79,291581.805367911,4426351.48197687
79,291716.41365374,4426150.82560732
79,291583.286754627,4426119.73174158
79,291544.545739079,4426353.88800451
79,291654.898942764,4426344.03751768
79,291676.149588616,4426144.57957697
79,291810.753294461,4426083.11670362
79,291830.143885856,4426160.49887176
79,291800.318075193,4426221.59354026
79,291584.712541208,4426426.34342864
79,291826.723826178,4426107.56012173
79,291546.905409632,4426308.20404619
79,291958.812227663,4426293.12668056
79,291715.996637408,4426093.77878091
79,291401.581753392,4426347.6288887
79,291463.290527945,4426235.07149871
79,291593.075932537,4426154.66729226
79,291715.622417341,4426223.57882508
79,291839.512777355,4426128.59162037
79,291749.409241218,4426409.28117761
79,291693.642788995,4426215.72070299
79,291960.572695853,4426276.06406551
79,291595.203919358,4426530.88835102
79,291648.530572709,4426217.96120515
79,291440.856178224,4426276.93722432
79,291648.519231995,4426413.81668506
79,291725.400180869,4426067.59262338
79,291716.019310792,4426101.90521333
79,292017.07334931,4426141.4315261
79,291387.658799992,4426167.8993526
79,291509.965793292,4426435.08587911
79,291404.243488118,4426257.43974698
79,291722.370299752,4426268.52103707
79,291890.247786599,4426462.08061589
79,291617.204177609,4426169.98241516
79,291859.301712809,4426269.12028598
79,291594.596552901,4426433.03543322
79,291619.7364017,4426083.51260339
79,291582.008356821,4426180.67321124
79,291578.461763763,4426303.36764098
79,292005.548962687,4426400.412069
79,291798.232422711,4426144.75290182
79,291832.93490293,4426411.16336327
79,291605.104683701,4426327.18058831
79,291619.519349382,4426293.60014705
79,291679.975805154,4426176.89067351
