"easting","northing"
292390.004242963,4426160.31820363
292336.892912219,4426184.4241041
292300.072063075,4426230.34366195
292559.576556223,4426080.33073606
292403.583667506,4426062.08377918
292501.838103412,4426152.33835937
292354.343021712,4426183.83381779
292679.437839982,4426283.70725468
292400.105405489,4426199.05637958
292411.960176911,4426009.4463332
292459.537528489,4426168.69945654
292506.027269034,4426071.4404128
292531.492445573,4426131.67619893
292595.296594345,4426023.84429447
292658.060035058,4425820.73026754
292490.256883228,4426025.32547313
292300.301993104,4426222.02876089
292493.640717108,4426085.75977536
292272.825054507,4426250.33611097
292316.847493515,4426229.20667468
292325.587032855,4426221.96422123
292270.140166099,4426263.07211191
292430.715698307,4426083.85921114
292472.540388076,4426024.73149122
292380.49738376,4426158.74551342
292353.303182057,4426200.61232122
292406.86338384,4426185.14456466
292549.32465701,4426023.44311646
292433.276594589,4426179.05619257
292499.240307188,4426076.96530235
292624.343116801,4426111.45747187
292320.222580667,4426243.97513013
292563.105840273,4425951.05565015
292387.779216979,4426192.67267992
292236.813637254,4426286.51025944
292520.520027446,4426071.85678093
292456.316244506,4426081.62016066
292469.972110331,4426033.23780007
292400.620456789,4426143.98453353
292501.026754124,4426100.71728293
292535.353125353,4426043.74661817
292273.328940771,4426264.13811939
292518.648169488,4426085.54059726
292473.942281387,4426146.16003575
292358.060949192,4426209.47068346
292356.648401149,4426145.52884235
292335.516089762,4426212.0688312
292483.030609865,4426077.73285753
292432.765842271,4426112.95767527
292365.31252567,4426156.61362628
292472.950322738,4426097.23650772
292556.379929273,4426050.86965242
292383.647931586,4426199.78919509
292378.887866547,4426148.95031259
292524.233072929,4426042.03483917
292297.974830915,4426211.63895846
292410.833499519,4426030.89149878
292533.61772392,4426078.89387221
292447.406876397,4426077.19233863
292343.758322785,4426172.56549077
292317.956424437,4426019.39904592
292494.215507439,4426140.6996137
292531.448458594,4426137.5657647
292553.458893711,4426097.63244544
292535.84356209,4425987.51233593
292498.043188971,4426045.19216411
292417.172760551,4426145.0171023
292562.445698916,4425964.24063862
292405.182628054,4426095.88718628
292480.629221859,4426019.46643874
292411.352844458,4426091.23672064
292292.936925802,4426261.10813229
292427.198355338,4426186.75678101
292451.813772049,4426189.97765499
292373.793296961,4426163.87966002
292268.478878943,4426268.98018607
292255.72822255,4426281.31341095
292486.357388059,4426092.10738996
292415.692872782,4426069.97177664
292575.488073424,4426139.07591943
292516.754631682,4426163.30230317
292557.472549952,4425987.05491711
292627.675386526,4425961.92903348
292251.183960502,4426278.7646646
292394.491155589,4425999.43288185
292351.405321636,4426183.85612482
292339.41929595,4426142.69932742
292394.728006259,4426140.07020123
292558.434152017,4426099.02480411
292570.919507179,4425885.08006856
292304.216714607,4426196.87416464
292372.72800887,4426120.81307507
292451.555871415,4426086.05670333
292471.907900848,4426063.06897446
292552.090633006,4426073.92273538
292367.861109746,4426064.59049254
292532.702049419,4425931.56640899
292512.798596213,4425965.39773119
292608.368074899,4426134.2890903
292350.487606937,4426195.31515019
292436.276676515,4426143.14068554
292440.522693882,4426169.053919
292258.972501294,4426275.34915156
292479.888494526,4426139.6728759
292287.094067991,4426248.02445436
292403.557810536,4426064.33626072
292498.922128585,4426223.88332061
292268.510116863,4426268.36490845
292410.628913043,4426123.55178608
292457.71593956,4426071.03154282
292267.465364715,4426268.99319448
292443.750815958,4426167.54263541
292366.488163356,4426194.74604052
292384.740105035,4426244.39772956
292383.893564234,4426194.4015248
292364.709788083,4426144.45076345
292551.594703469,4426064.57664745
292553.139425446,4425989.78438818
292445.760615607,4426115.52628848
292451.91953806,4425934.80976813
292442.799749634,4426008.52601078
292412.140161343,4426210.88595019
292444.270684692,4426137.06840758
292272.801763179,4426265.59793692
292564.151683686,4425990.99997004
292457.38794009,4426058.11043882
292243.133963272,4426296.44576576
292566.024157005,4426107.86085834
292374.972508182,4426164.19974026
292394.384962858,4426135.29353528
